true_class,pred_class,selected_expert,reason,Brute_Known_accept,DoS_Known_accept,Web_Infiltration_Known_accept,Brute_Known_margin,DoS_Known_margin,Web_Infiltration_Known_margin,Brute_Known_stability,DoS_Known_stability,Web_Infiltration_Known_stability
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.147572040557861,2.2973508834838867,0.761792004108429,0.9510650634765625,0.9421910047531128
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5306236743927,2.770352602005005,0.6812646985054016,0.9174116253852844,0.9551903009414673
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.246429443359375,-9.354225158691406,2.2878098487854004,0.8646320104598999,0.9118925929069519,0.9816134572029114
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.3720810413360596,0.8399659991264343,0.9180229902267456,0.904894232749939
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5345993041992188,3.1138675212860107,0.5983840227127075,0.941667377948761,0.9369810223579407
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.817195177078247,0.6030907034873962,0.8619782328605652,0.9122545123100281
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.974806308746338,-17.443782806396484,4.059959411621094,0.983315646648407,0.5413703918457031,0.9481977224349976
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.7135841846466064,-12.663345336914062,3.6986570358276367,0.9855082631111145,0.8103922009468079,0.9969302415847778
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.1329097747802734,0.8376126289367676,0.9157397150993347,0.9765893816947937
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.193002700805664,-7.226865291595459,2.7249600887298584,0.8299574851989746,0.9352084994316101,0.6757599115371704
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.226015567779541,0.8399659991264343,0.9579468965530396,0.9858198165893555
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-6.275485515594482,1.7627387046813965,0.7457979917526245,0.932376503944397,0.9710952043533325
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-9.25148868560791,2.311427593231201,0.6620053052902222,0.862956702709198,0.9282636642456055
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.937335729598999,0.8376127481460571,0.9289951324462891,0.9226177334785461
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-0.2894269526004791,-6.961279392242432,4.096955299377441,0.9947171211242676,0.6433464884757996,0.9176390767097473
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.79593276977539,-9.278650283813477,2.435706853866577,0.8400467038154602,0.8080490231513977,0.8942129015922546
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.381723403930664,0.8399659991264343,0.9139615297317505,0.8603412508964539
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-7.153225421905518,2.371713161468506,0.7790991067886353,0.9470676183700562,0.9935311079025269
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.04581069946289,2.4548239707946777,5.236804008483887,0.7718757390975952,0.8185329437255859,0.9413803219795227
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.636155843734741,0.6054440140724182,0.8966337442398071,0.9344369769096375
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.5601699352264404,2.4393367767333984,0.707966685295105,0.9403221011161804,0.9345323443412781
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.156787395477295,2.6798713207244873,0.6812646985054016,0.9487115740776062,0.9694460034370422
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.307459831237793,3.2808122634887695,0.7594386339187622,0.8906033635139465,0.9286251068115234
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.136883735656738,2.162360191345215,0.774831235408783,0.9381977319717407,0.9935904741287231
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.5720138549804688,0.7059934735298157,0.8301956057548523,0.9148168563842773
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.3592634201049805,2.245663642883301,0.9223731160163879,0.9357898831367493,0.9784992337226868
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.397395372390747,0.9204933047294617,0.8301956057548523,0.9702602624893188
web-attack-brute-force,ssh-patator,Brute_Known,meta_router,True,False,True,2.736205816268921,-4.445577144622803,3.671046257019043,0.9999996423721313,0.7602562308311462,0.92432701587677
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.463258981704712,2.397242546081543,0.761792004108429,0.9412749409675598,0.9412948489189148
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-5.334136962890625,-10.60569953918457,4.797167778015137,0.9951114654541016,0.3346056044101715,0.9855973124504089
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.463258981704712,2.8201208114624023,0.7570853233337402,0.9288536906242371,0.9851986765861511
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.463258981704712,2.673675775527954,0.7594386339187622,0.8880996704101562,0.9933291673660278
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5323848724365234,2.6851797103881836,0.7594386339187622,0.9422833323478699,0.9654461145401001
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.156787395477295,2.315333604812622,0.7594386339187622,0.9328036308288574,0.9946376085281372
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.317411184310913,0.8515620231628418,0.8301956057548523,0.9367572665214539
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.04581069946289,2.4548227787017822,5.8196234703063965,0.7724045515060425,0.8470858335494995,0.9624649286270142
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.11999225616455,2.5830161571502686,0.776804506778717,0.8828632235527039,0.9288522005081177
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.5323848724365234,2.877035617828369,0.7787777185440063,0.9422833323478699,0.8950522541999817
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.15172815322876,2.3113880157470703,0.776804506778717,0.9370052218437195,0.9797977209091187
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.388853073120117,2.1308038234710693,0.8495887517929077,0.8107929229736328,0.9314643740653992
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.4076342582702637,0.8423193097114563,0.8455589413642883,0.9922131299972534
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.6471540927886963,-9.627082824707031,1.8792729377746582,0.994969367980957,0.778998076915741,0.924390971660614
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-3.849911689758301,2.3654978275299072,0.8217408061027527,0.9302414059638977,0.9386484026908875
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.9506959915161133,2.8134846687316895,0.6351824402809143,0.9324988126754761,0.9668010473251343
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-3.8516523838043213,2.586718797683716,0.8217407464981079,0.9534808397293091,0.9827855825424194
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.500627040863037,2.414743661880493,0.9223731160163879,0.9347012639045715,0.9384773969650269
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.147572040557861,2.316045045852661,0.6836180090904236,0.933569610118866,0.969646155834198
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-5.334136962890625,-12.681777000427246,3.7176311016082764,0.9907101392745972,0.7641153335571289,0.9744621515274048
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.9072113037109375,0.8399659991264343,0.9035471677780151,0.9740496873855591
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.04581069946289,2.44606351852417,5.669744968414307,0.9190059900283813,0.9504013061523438,0.9673362970352173
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.281371831893921,0.761792004108429,0.9689189791679382,0.9911416172981262
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.4379947185516357,2.80895733833313,0.6836180090904236,0.9553435444831848,0.9748538136482239
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.148416042327881,0.776804506778717,0.8894063234329224,0.9547669291496277
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,3.3273205757141113,0.8376126289367676,0.9324988126754761,0.8899027705192566
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.310424566268921,0.8399659991264343,0.8468754887580872,0.9920789003372192
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9287467002868652,2.1764352321624756,0.6812646985054016,0.9554322957992554,0.9854146838188171
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.463258981704712,2.537832021713257,0.6030907034873962,0.9430201649665833,0.9908954501152039
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.362176895141602,2.1792306900024414,0.8495887517929077,0.8824170827865601,0.9815293550491333
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.5345993041992188,3.4008259773254395,0.8495887517929077,0.9152752161026001,0.9072505831718445
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-0.41790348291397095,-17.256208419799805,4.942547798156738,0.9882993698120117,0.48226165771484375,0.8981096148490906
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.3535730838775635,0.6351824402809143,0.8475233316421509,0.9341785311698914
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.6307241916656494,0.7641453146934509,0.872078537940979,0.9206070899963379
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.147546768188477,1.811431646347046,5.363045692443848,0.7517943978309631,0.9470914602279663,0.9521101117134094
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-0.4178990423679352,-17.304502487182617,5.036037445068359,0.9941501617431641,0.5543553233146667,0.987491250038147
web-attack-brute-force,ssh-patator,Brute_Known,meta_router,True,False,True,2.516303300857544,-4.196171283721924,4.656635284423828,0.9999997019767761,0.8916007280349731,0.9146912693977356
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.506723165512085,0.7594386339187622,0.864851176738739,0.9278687238693237
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.6653668880462646,2.268911361694336,0.7807509899139404,0.8878778219223022,0.9954434633255005
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.115771770477295,0.8376126289367676,0.9180229902267456,0.989970862865448
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.528672218322754,0.7594386339187622,0.864851176738739,0.9532097578048706
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.0877535343170166,0.761792004108429,0.8720785975456238,0.9653228521347046
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.341291904449463,0.7570853233337402,0.8656331300735474,0.9947660565376282
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,3.0283114910125732,0.7570853233337402,0.9434709548950195,0.9339083433151245
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.5115015506744385,2.0481717586517334,0.8515620231628418,0.9427325129508972,0.9013839960098267
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.474973678588867,2.4436733722686768,0.776804506778717,0.7864781618118286,0.942884087562561
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.919259548187256,2.261051654815674,0.7040202021598816,0.9572256207466125,0.8975405693054199
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.13743782043457,2.4547924995422363,6.137637615203857,0.6942751407623291,0.8330879211425781,0.9544418454170227
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9287467002868652,2.5677855014801025,0.6836180090904236,0.9050291776657104,0.9813089370727539
web-attack-brute-force,ssh-patator,Brute_Known,meta_router,True,False,True,2.449716806411743,-6.150482177734375,4.557135581970215,0.9965754747390747,0.7891660928726196,0.9256571531295776
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.154041051864624,0.9181399345397949,0.8229681849479675,0.9744836688041687
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.171701431274414,2.2512269020080566,0.6812646985054016,0.8405975103378296,0.9874880909919739
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-7.130670070648193,2.3513224124908447,0.7790991067886353,0.9110134840011597,0.9483707547187805
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-4.336118698120117,2.466444492340088,0.6292626857757568,0.919531524181366,0.9925550222396851
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.439985513687134,2.236589193344116,0.761792004108429,0.9423907399177551,0.978239893913269
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.006935119628906,1.811402440071106,5.521767616271973,0.7968927621841431,0.8329000473022461,0.9632126092910767
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-9.215384483337402,2.4599015712738037,0.7352957129478455,0.8365521430969238,0.9747408032417297
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9287467002868652,3.4673240184783936,0.7594386339187622,0.9806338548660278,0.9390655755996704
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.7135841846466064,-11.714109420776367,3.8028199672698975,0.9902377128601074,0.6674067378044128,0.9674046635627747
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.388853073120117,2.159259080886841,0.7059934735298157,0.8020051717758179,0.9588583111763
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.9989657402038574,2.039778232574463,0.8495887517929077,0.916584849357605,0.9921552538871765
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.2841596603393555,0.7594386339187622,0.9489919543266296,0.9396870732307434
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.37237548828125,0.6836180090904236,0.9685199856758118,0.9743509292602539
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.13743782043457,2.45479154586792,6.116184234619141,0.7697226405143738,0.8340818285942078,0.9652325510978699
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.439985513687134,2.206923246383667,0.6812646985054016,0.9560102224349976,0.9837656021118164
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.196141004562378,0.7570853233337402,0.8843907117843628,0.9845244288444519
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.3151166439056396,0.761792004108429,0.848192036151886,0.9809862971305847
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-6.6075263023376465,2.5268499851226807,0.7790991067886353,0.9300281405448914,0.9919336438179016
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.307459831237793,2.565476417541504,0.7641453146934509,0.8726602792739868,0.9440544247627258
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.335862159729004,2.7034056186676025,0.7807509899139404,0.8753156661987305,0.9435847401618958
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5345993041992188,3.462477207183838,0.6812646985054016,0.9538623094558716,0.9224528074264526
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.3667726516723633,0.6030907034873962,0.8720785975456238,0.9481107592582703
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.621606826782227,2.278435468673706,0.6332091689109802,0.9318628311157227,0.9240503311157227
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-9.510541915893555,2.76271915435791,0.8205790519714355,0.8403458595275879,0.9502997398376465
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9538800716400146,3.257000207901001,0.8423193097114563,0.9445745348930359,0.9585521817207336
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9287467002868652,2.261960983276367,0.6812646985054016,0.9190071225166321,0.9896842837333679
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.7135841846466064,-11.714109420776367,3.515601396560669,0.9949777722358704,0.5380104184150696,0.9909769296646118
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.3369855880737305,0.6789113283157349,0.9399672746658325,0.9666246175765991
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5345993041992188,3.183561325073242,0.7641453146934509,0.9680596590042114,0.9722100496292114
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.256305456161499,0.761792004108429,0.8643165826797485,0.983210563659668
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-3.849911689758301,2.400663375854492,0.7790991067886353,0.9158309102058411,0.9826257824897766
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.455836296081543,2.4785256385803223,0.7040202021598816,0.9488316774368286,0.9538920521736145
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-4.336118698120117,2.9004065990448,0.8655441999435425,0.9540956616401672,0.9636969566345215
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.11999225616455,2.457864284515381,0.6812646985054016,0.8379208445549011,0.9261437654495239
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.371259927749634,0.8399659395217896,0.9145193099975586,0.995874285697937
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.256318092346191,2.234193801879883,0.8399659991264343,0.9136358499526978,0.9930944442749023
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.8516523838043213,2.6076760292053223,0.8476155996322632,0.9304894208908081,0.9937585592269897
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.7135841846466064,-11.214681625366211,3.100458860397339,0.9949742555618286,0.8307434320449829,0.9263313412666321
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-4.315430641174316,2.4565939903259277,0.8495888710021973,0.954997181892395,0.9895512461662292
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.261625289916992,2.3828065395355225,0.8476155996322632,0.9327266812324524,0.967557430267334
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5097572803497314,2.9349262714385986,0.6789113283157349,0.9671109914779663,0.9656255841255188
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.539767265319824,0.9986673593521118,0.8475233912467957,0.9036126136779785
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.524109125137329,0.8399659991264343,0.917190670967102,0.9404081106185913
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.735703468322754,2.265390157699585,0.7020469903945923,0.914990246295929,0.9859895706176758
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.474973678588867,2.288222312927246,0.6351824402809143,0.8636005520820618,0.939727783203125
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.13743782043457,1.804934024810791,5.448947429656982,0.6942751407623291,0.833812415599823,0.9357032775878906
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.621606826782227,2.2743308544158936,0.7787777185440063,0.932904839515686,0.9772262573242188
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.427504777908325,-9.61916446685791,1.8792729377746582,0.9949520826339722,0.894243061542511,0.9259212613105774
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.2635416984558105,0.6836180090904236,0.9338167905807495,0.9423152804374695
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9287467002868652,2.898982048034668,0.6789113283157349,0.9329851865768433,0.9291247129440308
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.388853073120117,2.2537307739257812,0.8476155996322632,0.8981953859329224,0.9569985270500183
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-0.41790348291397095,-17.256208419799805,4.871400356292725,0.9882993698120117,0.5861424207687378,0.8990305066108704
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.261625289916992,2.696929454803467,0.8399659991264343,0.9134507179260254,0.9149664044380188
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-3.427504777908325,-9.61916446685791,3.3368313312530518,0.9949489831924438,0.6583775281906128,0.9524948000907898
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.834958076477051,0.6351824402809143,0.8229681849479675,0.8811251521110535
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.733288526535034,0.6812646985054016,0.9434710741043091,0.9911922216415405
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.1796274185180664,0.7641453146934509,0.8547508120536804,0.9574165344238281
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.451277732849121,2.660027027130127,0.6351823806762695,0.877042293548584,0.9772161245346069
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.388853073120117,2.215891122817993,0.7059934735298157,0.8807386159896851,0.9052565693855286
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.512784004211426,2.2186989784240723,0.6351824402809143,0.8100993037223816,0.9503928422927856
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.1442205905914307,0.6836180090904236,0.8468754887580872,0.9878403544425964
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.9433107376098633,2.783982992172241,0.776804506778717,0.9126693606376648,0.9560641050338745
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-0.41790348291397095,-17.318103790283203,4.359781742095947,0.9882992506027222,0.41661757230758667,0.949648380279541
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.463258981704712,2.7582755088806152,0.7040202021598816,0.9536961317062378,0.9759289026260376
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.2686712741851807,0.8423193097114563,0.9518938064575195,0.9509084820747375
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5115015506744385,2.5859858989715576,0.7594386339187622,0.9290750622749329,0.9775059819221497
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-3.9213249683380127,2.3986470699310303,0.8217407464981079,0.9311715364456177,0.9731432795524597
