split,energy
cifar10_train_id,4.37459
cifar10_train_id,3.0942454
cifar10_train_id,2.7116456
cifar10_train_id,3.419242
cifar10_train_id,3.200098
cifar10_train_id,2.764779
cifar10_train_id,2.6539264
cifar10_train_id,4.5913486
cifar10_train_id,3.6351228
cifar10_train_id,2.4832706
cifar10_train_id,4.6328354
cifar10_train_id,2.4311385
cifar10_train_id,3.1976151
cifar10_train_id,4.447768
cifar10_train_id,3.9267814
cifar10_train_id,3.1554735
cifar10_train_id,4.2398634
cifar10_train_id,2.5816493
cifar10_train_id,2.5356808
cifar10_train_id,4.4291635
cifar10_train_id,2.7237134
cifar10_train_id,3.1545105
cifar10_train_id,2.554821
cifar10_train_id,4.3140354
cifar10_train_id,3.054185
cifar10_train_id,2.8163557
cifar10_train_id,2.4776096
cifar10_train_id,2.4089174
cifar10_train_id,3.5199506
cifar10_train_id,2.8451927
cifar10_train_id,3.2209015
cifar10_train_id,3.5069058
cifar10_train_id,2.3710566
cifar10_train_id,3.7726793
cifar10_train_id,3.4530458
cifar10_train_id,2.4875202
cifar10_train_id,2.425444
cifar10_train_id,3.816845
cifar10_train_id,2.414981
cifar10_train_id,2.8260937
cifar10_train_id,2.9320703
cifar10_train_id,2.4682426
cifar10_train_id,2.4797802
cifar10_train_id,3.4801621
cifar10_train_id,2.4777887
cifar10_train_id,2.4760404
cifar10_train_id,3.010363
cifar10_train_id,2.5564694
cifar10_train_id,3.1676338
cifar10_train_id,3.0747623
cifar10_train_id,2.5589776
cifar10_train_id,3.6183481
cifar10_train_id,2.8943663
cifar10_train_id,3.4355998
cifar10_train_id,2.6284852
cifar10_train_id,3.6334774
cifar10_train_id,2.5782585
cifar10_train_id,3.5328383
cifar10_train_id,3.136287
cifar10_train_id,3.0118074
cifar10_train_id,2.5159307
cifar10_train_id,2.6477618
cifar10_train_id,2.433545
cifar10_train_id,4.1579785
cifar10_train_id,3.410316
cifar10_train_id,2.5430212
cifar10_train_id,2.5684698
cifar10_train_id,2.5865912
cifar10_train_id,4.2696714
cifar10_train_id,4.659578
cifar10_train_id,2.9135084
cifar10_train_id,3.5802312
cifar10_train_id,2.4273102
cifar10_train_id,3.866156
cifar10_train_id,3.2794151
cifar10_train_id,2.9161673
cifar10_train_id,2.5212069
cifar10_train_id,2.9779541
cifar10_train_id,4.7071896
cifar10_train_id,3.0845566
cifar10_train_id,2.4838328
cifar10_train_id,3.4598022
cifar10_train_id,2.9110632
cifar10_train_id,3.5049753
cifar10_train_id,4.04127
cifar10_train_id,3.3551555
cifar10_train_id,2.840604
cifar10_train_id,2.7625437
cifar10_train_id,2.6751158
cifar10_train_id,5.1393523
cifar10_train_id,3.188233
cifar10_train_id,2.7820847
cifar10_train_id,3.7047791
cifar10_train_id,4.43772
cifar10_train_id,4.9047613
cifar10_train_id,3.2363372
cifar10_train_id,3.0781856
cifar10_train_id,2.624557
cifar10_train_id,2.4399755
cifar10_train_id,3.0052338
cifar10_train_id,3.4455147
cifar10_train_id,2.891987
cifar10_train_id,2.991441
cifar10_train_id,3.9353273
cifar10_train_id,2.83649
cifar10_train_id,2.4838407
cifar10_train_id,3.883994
cifar10_train_id,2.8021502
cifar10_train_id,2.919692
cifar10_train_id,2.7811284
cifar10_train_id,2.5029263
cifar10_train_id,3.1242132
cifar10_train_id,4.4634876
cifar10_train_id,2.4737604
cifar10_train_id,3.153491
cifar10_train_id,3.4862502
cifar10_train_id,3.0312738
cifar10_train_id,2.6131067
cifar10_train_id,2.7056994
cifar10_train_id,2.742035
cifar10_train_id,2.6615655
cifar10_train_id,3.4818401
cifar10_train_id,4.0391808
cifar10_train_id,2.7278366
cifar10_train_id,4.471
cifar10_train_id,2.954359
cifar10_train_id,2.678542
cifar10_train_id,2.583662
cifar10_train_id,3.4613085
cifar10_train_id,2.7224944
cifar10_train_id,2.5160224
cifar10_train_id,2.6613197
cifar10_train_id,3.1039155
cifar10_train_id,3.533391
cifar10_train_id,2.6879432
cifar10_train_id,2.9159966
cifar10_train_id,2.6462526
cifar10_train_id,2.543902
cifar10_train_id,4.344807
cifar10_train_id,3.2670667
cifar10_train_id,3.037499
cifar10_train_id,3.2546473
cifar10_train_id,3.7955983
cifar10_train_id,2.4067678
cifar10_train_id,2.6172276
cifar10_train_id,3.0415685
cifar10_train_id,5.3228602
cifar10_train_id,2.4725728
cifar10_train_id,2.5002909
cifar10_train_id,2.8591657
cifar10_train_id,2.702129
cifar10_train_id,2.513033
cifar10_train_id,3.6868176
cifar10_train_id,3.534968
cifar10_train_id,3.4559665
cifar10_train_id,3.2147007
cifar10_train_id,3.0714931
cifar10_train_id,2.4967194
cifar10_train_id,2.5693874
cifar10_train_id,4.2281046
cifar10_train_id,2.4554331
cifar10_train_id,2.4855576
cifar10_train_id,3.854526
cifar10_train_id,2.5870767
cifar10_train_id,2.819032
cifar10_train_id,3.6077883
cifar10_train_id,5.5182195
cifar10_train_id,3.332683
cifar10_train_id,2.6024146
cifar10_train_id,2.4036798
cifar10_train_id,3.1774352
cifar10_train_id,4.5086164
cifar10_train_id,5.5835013
cifar10_train_id,3.2536893
cifar10_train_id,2.443
cifar10_train_id,2.8651536
cifar10_train_id,2.7987723
cifar10_train_id,3.5588067
cifar10_train_id,2.7854986
cifar10_train_id,2.459334
cifar10_train_id,2.7553406
cifar10_train_id,3.0270576
cifar10_train_id,4.4439936
cifar10_train_id,2.9776237
cifar10_train_id,2.9986033
cifar10_train_id,2.69802
cifar10_train_id,2.9505527
cifar10_train_id,2.626139
cifar10_train_id,3.8212245
cifar10_train_id,2.4567094
cifar10_train_id,3.343824
cifar10_train_id,3.2383683
cifar10_train_id,4.956584
cifar10_train_id,5.0342307
cifar10_train_id,2.4215324
cifar10_train_id,2.6279516
cifar10_train_id,2.6061008
cifar10_train_id,2.38545
cifar10_train_id,3.0548453
cifar10_train_id,3.2375312
cifar10_train_id,2.8459423
cifar10_train_id,2.578393
cifar10_train_id,3.8082957
cifar10_train_id,2.5111444
cifar10_train_id,3.2815313
cifar10_train_id,4.207133
cifar10_train_id,2.572173
cifar10_train_id,2.5450695
cifar10_train_id,3.6908286
cifar10_train_id,2.703874
cifar10_train_id,4.117884
cifar10_train_id,2.5923967
cifar10_train_id,2.550106
cifar10_train_id,2.7293015
cifar10_train_id,3.2886846
cifar10_train_id,3.1208117
cifar10_train_id,4.084729
cifar10_train_id,2.5075982
cifar10_train_id,2.4479952
cifar10_train_id,2.8873515
cifar10_train_id,2.7696662
cifar10_train_id,3.218782
cifar10_train_id,3.417391
cifar10_train_id,2.4051113
cifar10_train_id,2.4520009
cifar10_train_id,3.416996
cifar10_train_id,2.5537066
cifar10_train_id,2.404064
cifar10_train_id,2.5010827
cifar10_train_id,2.4183402
cifar10_train_id,3.0122757
cifar10_train_id,3.665026
cifar10_train_id,2.5923245
cifar10_train_id,2.8169823
cifar10_train_id,3.135641
cifar10_train_id,2.3944721
cifar10_train_id,2.4923186
cifar10_train_id,2.4253953
cifar10_train_id,3.6227858
cifar10_train_id,2.9593487
cifar10_train_id,3.1837423
cifar10_train_id,3.987658
cifar10_train_id,4.761793
cifar10_train_id,2.4626546
cifar10_train_id,3.4045415
cifar10_train_id,2.70258
cifar10_train_id,2.6617627
cifar10_train_id,3.5042357
cifar10_train_id,3.424391
cifar10_train_id,3.2585158
cifar10_train_id,2.546846
cifar10_train_id,4.4914165
cifar10_train_id,2.6516728
cifar10_train_id,3.249526
cifar10_train_id,3.4275582
cifar10_train_id,2.7465644
cifar10_train_id,3.2043643
cifar10_train_id,3.0554175
cifar10_train_id,2.6946535
cifar10_train_id,3.2045124
cifar10_train_id,6.3955154
cifar10_train_id,2.518304
cifar10_train_id,3.4928231
cifar10_train_id,2.927736
cifar10_train_id,3.08491
cifar10_train_id,2.933556
cifar10_train_id,3.598333
cifar10_train_id,3.046608
cifar10_train_id,3.0452173
cifar10_train_id,2.447454
cifar10_train_id,2.7526674
cifar10_train_id,2.4631333
cifar10_train_id,2.6023998
cifar10_train_id,5.3155193
cifar10_train_id,3.4183745
cifar10_train_id,2.6157007
cifar10_train_id,2.779542
cifar10_train_id,3.1087623
cifar10_train_id,3.4158487
cifar10_train_id,4.0387645
cifar10_train_id,3.1066248
cifar10_train_id,2.714578
cifar10_train_id,5.9187307
cifar10_train_id,3.4650748
cifar10_train_id,3.2650945
cifar10_train_id,2.6618018
cifar10_train_id,2.573963
cifar10_train_id,3.0494933
cifar10_train_id,3.384482
cifar10_train_id,2.804263
cifar10_train_id,2.7489681
cifar10_train_id,3.9594474
cifar10_train_id,2.9116168
cifar10_train_id,3.878024
cifar10_train_id,2.4112825
cifar10_train_id,2.7844234
cifar10_train_id,2.516043
cifar10_train_id,2.6618063
cifar10_train_id,2.594024
cifar10_train_id,5.356924
cifar10_train_id,2.5678954
cifar10_train_id,2.475486
cifar10_train_id,2.799259
cifar10_train_id,2.422392
cifar10_train_id,2.6116245
cifar10_train_id,3.54918
cifar10_train_id,4.4053016
cifar10_train_id,3.096312
cifar10_train_id,3.2864795
cifar10_train_id,4.2309365
cifar10_train_id,5.6111393
cifar10_train_id,2.8899827
cifar10_train_id,3.3680663
cifar10_train_id,2.5902226
cifar10_train_id,4.0782638
cifar10_train_id,3.6234891
cifar10_train_id,3.0740194
cifar10_train_id,3.7377257
cifar10_train_id,2.6273828
cifar10_train_id,3.22814
cifar10_train_id,2.419088
cifar10_train_id,3.0374079
cifar10_train_id,2.7568574
cifar10_train_id,2.6209304
cifar10_train_id,2.407248
cifar10_train_id,2.473831
cifar10_train_id,3.3570976
cifar10_train_id,4.7881165
cifar10_train_id,3.8066592
cifar10_train_id,2.6348486
cifar10_train_id,2.6543036
cifar10_train_id,5.139063
cifar10_train_id,3.1582797
cifar10_train_id,3.6089604
cifar10_train_id,3.599359
cifar10_train_id,2.666029
cifar10_train_id,3.458021
cifar10_train_id,3.5042892
cifar10_train_id,3.8822906
cifar10_train_id,2.5449119
cifar10_train_id,2.670239
cifar10_train_id,2.4253402
cifar10_train_id,2.6094306
cifar10_train_id,2.601152
cifar10_train_id,2.6374717
cifar10_train_id,2.8014705
cifar10_train_id,2.4682398
cifar10_train_id,2.6224573
cifar10_train_id,4.831731
cifar10_train_id,2.610051
cifar10_train_id,4.217821
cifar10_train_id,4.9063897
cifar10_train_id,4.0217023
cifar10_train_id,3.4300973
cifar10_train_id,2.564548
cifar10_train_id,2.631341
cifar10_train_id,3.576911
cifar10_train_id,3.6620502
cifar10_train_id,3.09653
cifar10_train_id,3.7645676
cifar10_train_id,3.1340961
cifar10_train_id,5.7693005
cifar10_train_id,2.704045
cifar10_train_id,2.626646
cifar10_train_id,5.4442353
cifar10_train_id,3.2359662
cifar10_train_id,3.2255902
cifar10_train_id,2.5003986
cifar10_train_id,2.415348
cifar10_train_id,2.5346825
cifar10_train_id,4.7029905
cifar10_train_id,3.0969043
cifar10_train_id,2.595727
cifar10_train_id,3.6064796
cifar10_train_id,3.258176
cifar10_train_id,4.1477885
cifar10_train_id,2.780541
cifar10_train_id,3.3498921
cifar10_train_id,3.3259702
cifar10_train_id,2.4617965
cifar10_train_id,2.8008657
cifar10_train_id,3.4562187
cifar10_train_id,4.102429
cifar10_train_id,2.8716326
cifar10_train_id,2.5837617
cifar10_train_id,3.28478
cifar10_train_id,2.606165
cifar10_train_id,3.1344562
cifar10_train_id,2.5300708
cifar10_train_id,4.1440887
cifar10_train_id,2.6305037
cifar10_train_id,3.1366773
cifar10_train_id,3.381409
cifar10_train_id,3.2073812
cifar10_train_id,2.9790578
cifar10_train_id,4.7688265
cifar10_train_id,3.5770288
cifar10_train_id,2.3487296
cifar10_train_id,2.5546827
cifar10_train_id,2.5390162
cifar10_train_id,2.3570771
cifar10_train_id,2.8449106
cifar10_train_id,3.512764
cifar10_train_id,2.627153
cifar10_train_id,3.398149
cifar10_train_id,3.8722212
cifar10_train_id,2.9712677
cifar10_train_id,3.0484269
cifar10_train_id,4.2685614
cifar10_train_id,2.739831
cifar10_train_id,2.7937021
cifar10_train_id,4.7377167
cifar10_train_id,3.8461046
cifar10_train_id,2.545912
cifar10_train_id,2.791083
cifar10_train_id,2.4312758
cifar10_train_id,4.0703044
cifar10_train_id,2.5231793
cifar10_train_id,2.4422672
cifar10_train_id,2.4546301
cifar10_train_id,2.8737729
cifar10_train_id,2.9769282
cifar10_train_id,2.4510946
cifar10_train_id,3.4568074
cifar10_train_id,2.819284
cifar10_train_id,2.8412192
cifar10_train_id,4.647238
cifar10_train_id,2.656406
cifar10_train_id,2.7224638
cifar10_train_id,3.6128883
cifar10_train_id,2.712277
cifar10_train_id,2.6940198
cifar10_train_id,2.596582
cifar10_train_id,2.7943196
cifar10_train_id,2.561728
cifar10_train_id,4.0009856
cifar10_train_id,5.501126
cifar10_train_id,3.152897
cifar10_train_id,2.704813
cifar10_train_id,3.3529932
cifar10_train_id,5.866819
cifar10_train_id,3.2201242
cifar10_train_id,3.258559
cifar10_train_id,2.8885286
cifar10_train_id,4.307705
cifar10_train_id,2.5393672
cifar10_train_id,2.709022
cifar10_train_id,3.6836286
cifar10_train_id,2.9778428
cifar10_train_id,3.3750584
cifar10_train_id,3.7311323
cifar10_train_id,3.8824668
cifar10_train_id,2.5804036
cifar10_train_id,3.4416473
cifar10_train_id,2.7804484
cifar10_train_id,3.1183786
cifar10_train_id,2.6261725
cifar10_train_id,3.0928884
cifar10_train_id,3.0371802
cifar10_train_id,2.8647735
cifar10_train_id,3.1038194
cifar10_train_id,2.5056696
cifar10_train_id,2.4516373
cifar10_train_id,3.292148
cifar10_train_id,3.3597353
cifar10_train_id,3.623999
cifar10_train_id,3.5147817
cifar10_train_id,3.4783716
cifar10_train_id,2.5423543
cifar10_train_id,2.6690297
cifar10_train_id,2.5374389
cifar10_train_id,2.527323
cifar10_train_id,2.97606
cifar10_train_id,2.5362077
cifar10_train_id,4.264364
cifar10_train_id,4.4833922
cifar10_train_id,4.300389
cifar10_train_id,2.9305768
cifar10_train_id,4.4193196
cifar10_train_id,3.5699651
cifar10_train_id,3.1304517
cifar10_train_id,5.154893
cifar10_train_id,3.432691
cifar10_train_id,2.5499437
cifar10_train_id,3.1767027
cifar10_train_id,3.426462
cifar10_train_id,2.4985301
cifar10_train_id,2.7001677
cifar10_train_id,2.6597447
cifar10_train_id,4.607714
cifar10_train_id,2.365484
cifar10_train_id,2.6511483
cifar10_train_id,4.9062037
cifar10_train_id,2.8374963
cifar10_train_id,3.2376642
cifar10_train_id,3.0732598
cifar10_train_id,2.4781902
cifar10_train_id,2.6336904
cifar10_train_id,3.5085344
cifar10_train_id,3.13002
cifar10_train_id,2.6304388
cifar10_train_id,2.4257798
cifar10_train_id,3.1293411
cifar10_train_id,3.4890227
cifar10_train_id,2.667521
cifar10_train_id,2.8823445
cifar10_train_id,2.8611097
cifar10_train_id,2.5896513
cifar10_train_id,2.8308306
cifar10_train_id,4.956548
cifar10_train_id,3.2121768
cifar10_train_id,3.0916069
cifar10_train_id,2.4056568
cifar10_train_id,2.750731
cifar10_train_id,3.5108244
cifar10_train_id,3.6170778
cifar10_train_id,2.4989076
cifar10_train_id,2.48869
cifar10_train_id,2.9409466
cifar10_train_id,2.6515074
cifar10_train_id,2.623785
cifar10_train_id,3.5196354
cifar10_train_id,2.5807836
cifar10_train_id,2.9304676
cifar10_train_id,2.5374498
cifar10_train_id,3.1387975
cifar10_train_id,3.4143965
cifar10_train_id,3.1611018
cifar10_train_id,4.6062202
cifar10_train_id,5.44913
cifar10_train_id,2.9874823
cifar10_train_id,3.0591552
cifar10_train_id,3.199182
cifar10_train_id,2.4292712
cifar10_train_id,2.6752763
cifar10_train_id,3.6501946
cifar10_train_id,2.7864752
cifar10_train_id,2.9831069
cifar10_train_id,2.620319
cifar10_train_id,3.7952213
cifar10_train_id,2.3798313
cifar10_train_id,3.784589
cifar10_train_id,3.2569664
cifar10_train_id,2.6600819
cifar10_train_id,2.6277924
cifar10_train_id,2.4901457
cifar10_train_id,3.4422674
cifar10_train_id,3.0737038
cifar10_train_id,2.4351182
cifar10_train_id,3.7877393
cifar10_train_id,2.5044107
cifar10_train_id,4.3208933
cifar10_train_id,3.1037078
cifar10_train_id,2.9022093
cifar10_train_id,2.4778965
cifar10_train_id,2.378569
cifar10_train_id,2.667936
cifar10_train_id,4.080298
cifar10_train_id,3.8455164
cifar10_train_id,2.509636
cifar10_train_id,5.353564
cifar10_train_id,3.14211
cifar10_train_id,2.454961
cifar10_train_id,2.6315608
cifar10_train_id,3.2020712
cifar10_train_id,3.394352
cifar10_train_id,2.8401666
cifar10_train_id,5.0631766
cifar10_train_id,2.4019573
cifar10_train_id,2.6113553
cifar10_train_id,3.1980343
cifar10_train_id,2.3922257
cifar10_train_id,4.0854483
cifar10_train_id,2.8960035
cifar10_train_id,2.8861504
cifar10_train_id,2.977759
cifar10_train_id,3.7031693
cifar10_train_id,2.7282994
cifar10_train_id,2.916408
cifar10_train_id,2.726295
cifar10_train_id,2.9656522
cifar10_train_id,2.5868511
cifar10_train_id,2.57764
cifar10_train_id,3.347967
cifar10_train_id,2.410855
cifar10_train_id,2.6524792
cifar10_train_id,3.2067804
cifar10_train_id,2.6723926
cifar10_train_id,2.796961
cifar10_train_id,2.5678854
cifar10_train_id,4.173706
cifar10_train_id,2.459931
cifar10_train_id,3.3381357
cifar10_train_id,2.5953536
cifar10_train_id,2.5616543
cifar10_train_id,3.1096864
cifar10_train_id,2.4676719
cifar10_train_id,4.376003
cifar10_train_id,2.6593568
cifar10_train_id,3.0948339
cifar10_train_id,2.8152237
cifar10_train_id,2.5154662
cifar10_train_id,4.7482615
cifar10_train_id,3.422473
cifar10_train_id,3.3633394
cifar10_train_id,2.7171946
cifar10_train_id,2.8913875
cifar10_train_id,2.7121654
cifar10_train_id,2.5212913
cifar10_train_id,3.570555
cifar10_train_id,2.4433856
cifar10_train_id,2.3905506
cifar10_train_id,3.1508467
cifar10_train_id,2.7145574
cifar10_train_id,3.607466
cifar10_train_id,4.503631
cifar10_train_id,3.9927852
cifar10_train_id,2.6644788
cifar10_train_id,4.6510983
cifar10_train_id,3.2615666
cifar10_train_id,2.5623856
cifar10_train_id,3.8062985
cifar10_train_id,3.0478926
cifar10_train_id,3.0298076
cifar10_train_id,2.935205
cifar10_train_id,3.5409646
cifar10_train_id,3.4647934
cifar10_train_id,3.6507201
cifar10_train_id,2.9249206
cifar10_train_id,2.4897301
cifar10_train_id,2.961086
cifar10_train_id,2.6045563
cifar10_train_id,3.4284115
cifar10_train_id,5.336767
cifar10_train_id,4.8997064
cifar10_train_id,2.6417294
cifar10_train_id,2.5795686
cifar10_train_id,4.933285
cifar10_train_id,2.4989507
cifar10_train_id,2.5201645
cifar10_train_id,4.1053357
cifar10_train_id,2.7341046
cifar10_train_id,2.7543564
cifar10_train_id,3.0070405
cifar10_train_id,2.6732025
cifar10_train_id,3.4734797
cifar10_train_id,3.324266
cifar10_train_id,2.4869745
cifar10_train_id,3.0611494
cifar10_train_id,3.1496944
cifar10_train_id,3.3538003
cifar10_train_id,2.6533198
cifar10_train_id,3.2265744
cifar10_train_id,3.6506243
cifar10_train_id,2.8122375
cifar10_train_id,2.4418926
cifar10_train_id,3.3145635
cifar10_train_id,2.501406
cifar10_train_id,5.7649975
cifar10_train_id,3.3152673
cifar10_train_id,3.3169522
cifar10_train_id,3.541556
cifar10_train_id,2.4505768
cifar10_train_id,2.5791469
cifar10_train_id,2.6322546
cifar10_train_id,2.9791856
cifar10_train_id,3.5261621
cifar10_train_id,2.4858627
cifar10_train_id,2.7463837
cifar10_train_id,3.2863674
cifar10_train_id,3.8440728
cifar10_train_id,2.7302017
cifar10_train_id,2.6983292
cifar10_train_id,2.5191765
cifar10_train_id,3.3167086
cifar10_train_id,3.4853702
cifar10_train_id,3.504127
cifar10_train_id,3.3563828
cifar10_train_id,3.057786
cifar10_train_id,2.5875804
cifar10_train_id,2.4467866
cifar10_train_id,2.5287952
cifar10_train_id,2.6363962
cifar10_train_id,3.0798354
cifar10_train_id,2.497352
cifar10_train_id,2.503151
cifar10_train_id,2.909524
cifar10_train_id,2.6988673
cifar10_train_id,2.5612454
cifar10_train_id,3.0568957
cifar10_train_id,2.5129328
cifar10_train_id,3.4975789
cifar10_train_id,5.757504
cifar10_train_id,2.9662123
cifar10_train_id,3.0660534
cifar10_train_id,3.356487
cifar10_train_id,2.8322558
cifar10_train_id,2.454541
cifar10_train_id,3.7493777
cifar10_train_id,2.4542942
cifar10_train_id,3.3888738
cifar10_train_id,2.474043
cifar10_train_id,3.379942
cifar10_train_id,3.9526615
cifar10_train_id,2.7146251
cifar10_train_id,3.3155725
cifar10_train_id,2.9456086
cifar10_train_id,3.0508175
cifar10_train_id,3.493453
cifar10_train_id,3.931101
cifar10_train_id,2.5298548
cifar10_train_id,2.4551253
cifar10_train_id,3.1302896
cifar10_train_id,3.4703379
cifar10_train_id,3.0240598
cifar10_train_id,2.409554
cifar10_train_id,2.4896364
cifar10_train_id,2.478037
cifar10_train_id,2.4481418
cifar10_train_id,2.4422293
cifar10_train_id,2.6468728
cifar10_train_id,3.0286145
cifar10_train_id,2.801168
cifar10_train_id,2.4055843
cifar10_train_id,3.8644335
cifar10_train_id,2.5332592
cifar10_train_id,4.4183826
cifar10_train_id,2.5400734
cifar10_train_id,2.5155356
cifar10_train_id,2.5449576
cifar10_train_id,3.272718
cifar10_train_id,3.1743383
cifar10_train_id,2.7054513
cifar10_train_id,2.714046
cifar10_train_id,2.8286934
cifar10_train_id,3.8669322
cifar10_train_id,2.6213787
cifar10_train_id,2.750949
cifar10_train_id,2.5067985
cifar10_train_id,2.4474616
cifar10_train_id,2.5631351
cifar10_train_id,3.4172897
cifar10_train_id,3.2804403
cifar10_train_id,2.8930373
cifar10_train_id,2.6081781
cifar10_train_id,2.9237497
cifar10_train_id,2.4231677
cifar10_train_id,5.336304
cifar10_train_id,5.214849
cifar10_train_id,3.2983885
cifar10_train_id,2.8086681
cifar10_train_id,4.4417105
cifar10_train_id,2.8359437
cifar10_train_id,2.6724882
cifar10_train_id,2.5548868
cifar10_train_id,2.5119348
cifar10_train_id,3.5781274
cifar10_train_id,2.489006
cifar10_train_id,2.550536
cifar10_train_id,5.024562
cifar10_train_id,3.4923773
cifar10_train_id,3.266489
cifar10_train_id,4.119372
cifar10_train_id,2.4205768
cifar10_train_id,3.2579138
cifar10_train_id,4.653515
cifar10_train_id,2.590098
cifar10_train_id,2.9688678
cifar10_train_id,3.6637096
cifar10_train_id,2.4344618
cifar10_train_id,5.121594
cifar10_train_id,5.4529233
cifar10_train_id,3.1889691
cifar10_train_id,3.1583164
cifar10_train_id,3.269677
cifar10_train_id,2.6030512
cifar10_train_id,2.9375603
cifar10_train_id,3.0638976
cifar10_train_id,4.157486
cifar10_train_id,4.481769
cifar10_train_id,3.1767964
cifar10_train_id,3.2486115
cifar10_train_id,2.546903
cifar10_train_id,2.6400256
cifar10_train_id,2.6594377
cifar10_train_id,2.6554117
cifar10_train_id,2.4804115
cifar10_train_id,2.6134295
cifar10_train_id,3.0229604
cifar10_train_id,4.541325
cifar10_train_id,3.1672328
cifar10_train_id,3.0622928
cifar10_train_id,5.5863185
cifar10_train_id,4.689161
cifar10_train_id,3.037684
cifar10_train_id,2.518012
cifar10_train_id,2.508844
cifar10_train_id,3.6983693
cifar10_train_id,2.4383817
cifar10_train_id,2.7626476
cifar10_train_id,4.0890417
cifar10_train_id,2.5608854
cifar10_train_id,3.650888
cifar10_train_id,2.5880117
cifar10_train_id,3.8315153
cifar10_train_id,2.6142464
cifar10_train_id,3.0673304
cifar10_train_id,2.8449156
cifar10_train_id,2.5038161
cifar10_train_id,2.9537735
cifar10_train_id,2.9314394
cifar10_train_id,2.4621944
cifar10_train_id,2.6313381
cifar10_train_id,2.768279
cifar10_train_id,2.5389838
cifar10_train_id,3.4059095
cifar10_train_id,5.444642
cifar10_train_id,2.5444255
cifar10_train_id,4.0496655
cifar10_train_id,2.7761512
cifar10_train_id,2.3576903
cifar10_train_id,2.4693744
cifar10_train_id,2.4509156
cifar10_train_id,2.8887787
cifar10_train_id,2.542216
cifar10_train_id,3.8911426
cifar10_train_id,3.2150328
cifar10_train_id,3.2139184
cifar10_train_id,5.524531
cifar10_train_id,2.9859757
cifar10_train_id,2.5252557
cifar10_train_id,2.9369602
cifar10_train_id,3.972985
cifar10_train_id,2.506491
cifar10_train_id,2.6680253
cifar10_train_id,2.673304
cifar10_train_id,2.9113998
cifar10_train_id,4.6730075
cifar10_train_id,3.3882093
cifar10_train_id,2.9383483
cifar10_train_id,5.5039663
cifar10_train_id,2.4083948
cifar10_train_id,2.726091
cifar10_train_id,2.929813
cifar10_train_id,3.8177364
cifar10_train_id,2.794304
cifar10_train_id,2.470604
cifar10_train_id,2.5251164
cifar10_train_id,5.900538
cifar10_train_id,5.3659816
cifar10_train_id,2.9167166
cifar10_train_id,3.0285332
cifar10_train_id,3.2972994
cifar10_train_id,3.0284486
cifar10_train_id,2.7023335
cifar10_train_id,3.791142
cifar10_train_id,3.6796362
cifar10_train_id,2.7111082
cifar10_train_id,2.5236912
cifar10_train_id,2.612177
cifar10_train_id,2.4878554
cifar10_train_id,2.6221495
cifar10_train_id,2.8353882
cifar10_train_id,2.950096
cifar10_train_id,2.3760197
cifar10_train_id,3.7908232
cifar10_train_id,2.8554063
cifar10_train_id,3.1445956
cifar10_train_id,2.562306
cifar10_train_id,2.7832665
cifar10_train_id,6.1924357
cifar10_train_id,3.018794
cifar10_train_id,2.8182387
cifar10_train_id,3.292202
cifar10_train_id,2.4920788
cifar10_train_id,4.761024
cifar10_train_id,2.8636866
cifar10_train_id,2.517182
cifar10_train_id,2.602563
cifar10_train_id,2.9425216
cifar10_train_id,2.752935
cifar10_train_id,3.8247857
cifar10_train_id,2.6761146
cifar10_train_id,2.6834118
cifar10_train_id,3.1773324
cifar10_train_id,3.5296426
cifar10_train_id,2.8136282
cifar10_train_id,2.5294948
cifar10_train_id,2.5450292
cifar10_train_id,3.9075475
cifar10_train_id,2.7017002
cifar10_train_id,4.523575
cifar10_train_id,2.5210896
cifar10_train_id,3.9282985
cifar10_train_id,3.2904415
cifar10_train_id,2.5532455
cifar10_train_id,2.9749022
cifar10_train_id,2.8109236
cifar10_train_id,2.5687168
cifar10_train_id,2.596179
cifar10_train_id,2.4007573
cifar10_train_id,2.6660497
cifar10_train_id,5.3640714
cifar10_train_id,2.4500816
cifar10_train_id,3.7127435
cifar10_train_id,2.652257
cifar10_train_id,2.8127003
cifar10_train_id,3.2717836
cifar10_train_id,2.9076743
cifar10_train_id,2.4610395
cifar10_train_id,2.9054
cifar10_train_id,3.3743582
cifar10_train_id,2.4442124
cifar10_train_id,3.1021085
cifar10_train_id,2.442744
cifar10_train_id,2.482041
cifar10_train_id,2.5223212
cifar10_train_id,2.9968174
cifar10_train_id,2.5224035
cifar10_train_id,4.1061826
cifar10_train_id,2.6052256
cifar10_train_id,2.4405656
cifar10_train_id,2.6320727
cifar10_train_id,2.5205584
cifar10_train_id,2.5660763
cifar10_train_id,2.7207227
cifar10_train_id,2.6146832
cifar10_train_id,2.7539177
cifar10_train_id,2.8974109
cifar10_train_id,2.830149
cifar10_train_id,4.3558497
cifar10_train_id,2.8507087
cifar10_train_id,2.7349072
cifar10_train_id,4.3415675
cifar10_train_id,3.1256974
cifar10_train_id,4.3856716
cifar10_train_id,2.7739806
cifar10_train_id,2.8405707
cifar10_train_id,4.98716
cifar10_train_id,3.111498
cifar10_train_id,3.0186796
cifar10_train_id,2.6333575
cifar10_train_id,3.1556783
cifar10_train_id,2.4327197
cifar10_train_id,2.7396703
cifar10_train_id,2.4576063
cifar10_train_id,2.8704972
cifar10_train_id,3.3208191
cifar10_train_id,2.6947837
cifar10_train_id,2.8557718
