index,class_id,class,family,split_role,pca1,pca2,tsne1,tsne2
2425712,10,portscan,Friday_OOD,Friday_OOD,-2.6286411,-0.11036556,-39.070084,-31.207981
2425742,10,portscan,Friday_OOD,Friday_OOD,-2.5317461,-0.09606913,-87.26033,-35.04702
2425839,10,portscan,Friday_OOD,Friday_OOD,-2.84174,-0.15181746,-39.78228,-46.46951
2425845,10,portscan,Friday_OOD,Friday_OOD,-2.53773,-0.09687981,-80.18958,4.2597337
2425875,10,portscan,Friday_OOD,Friday_OOD,-2.5571458,-0.09839548,-50.180798,3.5957417
2425982,10,portscan,Friday_OOD,Friday_OOD,-2.7367609,-0.10449963,-21.073309,-59.236195
2426010,10,portscan,Friday_OOD,Friday_OOD,-2.5438247,-0.09780446,-73.33599,-0.62780255
2426025,10,portscan,Friday_OOD,Friday_OOD,-2.6390514,-0.101854235,-16.618782,-39.79569
2426060,10,portscan,Friday_OOD,Friday_OOD,-2.5266335,-0.09414223,-72.96744,-28.758705
2426062,10,portscan,Friday_OOD,Friday_OOD,-2.5374982,-0.09702164,-80.4618,2.796644
2426092,10,portscan,Friday_OOD,Friday_OOD,-2.5288322,-0.094740726,-76.92272,-27.025566
2426098,10,portscan,Friday_OOD,Friday_OOD,-2.5315702,-0.09529826,-81.20491,-23.942415
2426124,10,portscan,Friday_OOD,Friday_OOD,-2.54896,-0.09462449,-14.173344,1.5075468
2426189,10,portscan,Friday_OOD,Friday_OOD,-2.5456674,-0.09407779,-13.514967,1.0154401
2426190,10,portscan,Friday_OOD,Friday_OOD,-2.527309,-0.09451847,-76.2202,-27.947056
2426216,10,portscan,Friday_OOD,Friday_OOD,-2.5365303,-0.09640902,-87.00988,-13.317922
2426230,10,portscan,Friday_OOD,Friday_OOD,-2.5315466,-0.095394075,-82.520996,-23.940512
2426234,10,portscan,Friday_OOD,Friday_OOD,-2.9063299,-0.11098973,-43.383636,-70.94673
2426247,10,portscan,Friday_OOD,Friday_OOD,-2.5422182,-0.09739045,-71.19495,1.0111649
2426290,10,portscan,Friday_OOD,Friday_OOD,-2.5356884,-0.097267926,-81.98078,-1.6957669
2426330,10,portscan,Friday_OOD,Friday_OOD,-2.562612,-0.096675605,-20.69938,0.0020546117
2426416,10,portscan,Friday_OOD,Friday_OOD,-2.7730284,-0.124771096,-34.57069,-40.034386
2426454,10,portscan,Friday_OOD,Friday_OOD,-2.529066,-0.094832405,-78.31215,-26.292677
2426459,10,portscan,Friday_OOD,Friday_OOD,-2.5346441,-0.095957875,-85.10396,-18.656446
2426462,10,portscan,Friday_OOD,Friday_OOD,-2.599987,-0.10209575,-30.987623,-24.840092
2426484,10,portscan,Friday_OOD,Friday_OOD,-2.5305061,-0.092841595,-39.70173,-12.741713
2426497,10,portscan,Friday_OOD,Friday_OOD,-2.5279224,-0.09390131,-65.1405,-25.768408
2426516,10,portscan,Friday_OOD,Friday_OOD,-2.5157862,-0.09315251,-74.36728,-39.780834
2426530,10,portscan,Friday_OOD,Friday_OOD,-2.6553035,-0.119547576,-43.360264,-39.42971
2426603,10,portscan,Friday_OOD,Friday_OOD,-2.6693385,-0.102301896,-17.449387,-45.644753
2426604,10,portscan,Friday_OOD,Friday_OOD,-2.5397282,-0.0952242,-45.02605,-8.867233
2426617,10,portscan,Friday_OOD,Friday_OOD,-2.6999583,-0.10258627,-18.786282,-50.427692
2426658,10,portscan,Friday_OOD,Friday_OOD,-2.6236804,-0.10930351,-38.835266,-30.938503
2426726,10,portscan,Friday_OOD,Friday_OOD,-2.5342796,-0.09687883,-83.91056,-0.7793969
2426733,10,portscan,Friday_OOD,Friday_OOD,-2.52907,-0.09582801,-87.686646,-37.97938
2426738,10,portscan,Friday_OOD,Friday_OOD,-2.6412559,-0.098875284,-15.758441,-44.384785
2426816,10,portscan,Friday_OOD,Friday_OOD,-2.6251202,-0.11340887,-44.901962,-34.139355
2426823,10,portscan,Friday_OOD,Friday_OOD,-2.5467532,-0.097432286,-59.143707,-0.46148705
2426851,10,portscan,Friday_OOD,Friday_OOD,-2.5630271,-0.098154366,-42.160748,5.7032022
2426852,10,portscan,Friday_OOD,Friday_OOD,-2.554347,-0.09761708,-48.13126,3.7452245
2426855,10,portscan,Friday_OOD,Friday_OOD,-2.6143453,-0.096834175,-14.059077,-39.73198
2426859,10,portscan,Friday_OOD,Friday_OOD,-2.5473235,-0.09564254,-40.432564,-5.423508
2426894,10,portscan,Friday_OOD,Friday_OOD,-2.5313613,-0.093699895,-42.649323,-12.800676
2426903,10,portscan,Friday_OOD,Friday_OOD,-2.611459,-0.10876123,-40.70972,-30.347298
2426909,10,portscan,Friday_OOD,Friday_OOD,-2.521887,-0.092983335,-64.18676,-29.594587
2426916,10,portscan,Friday_OOD,Friday_OOD,-2.5685267,-0.09824627,-28.948612,0.55780315
2426926,10,portscan,Friday_OOD,Friday_OOD,-2.7644672,-0.13239041,-37.34069,-41.2184
2426933,10,portscan,Friday_OOD,Friday_OOD,-2.5584924,-0.09472841,-13.890713,-6.3532815
2426941,10,portscan,Friday_OOD,Friday_OOD,-2.9158309,-0.13328895,-36.360123,-63.361225
2426975,10,portscan,Friday_OOD,Friday_OOD,-2.5330062,-0.09667017,-85.099014,-0.5855055
2426985,10,portscan,Friday_OOD,Friday_OOD,-2.55991,-0.10198367,-53.30862,-19.909044
2426989,10,portscan,Friday_OOD,Friday_OOD,-2.5262682,-0.09419104,-73.86353,-28.851814
2427004,10,portscan,Friday_OOD,Friday_OOD,-2.5563064,-0.09785616,-47.522785,4.346914
2427048,10,portscan,Friday_OOD,Friday_OOD,-2.5744967,-0.09570841,-11.714216,-23.381247
2427082,10,portscan,Friday_OOD,Friday_OOD,-2.5531147,-0.09741706,-48.07314,3.3836465
2427157,10,portscan,Friday_OOD,Friday_OOD,-2.7549982,-0.10540947,-23.544542,-61.180485
2427237,10,portscan,Friday_OOD,Friday_OOD,-2.5918057,-0.106445804,-46.80728,-26.313553
2427311,10,portscan,Friday_OOD,Friday_OOD,-2.5413988,-0.09401217,-36.895714,-9.593571
2427344,10,portscan,Friday_OOD,Friday_OOD,-2.584844,-0.0969977,-13.345428,-26.57134
2427364,10,portscan,Friday_OOD,Friday_OOD,-2.6794002,-0.11718866,-36.485107,-37.361362
2427379,10,portscan,Friday_OOD,Friday_OOD,-2.5689347,-0.09472271,-10.422261,-23.244394
2427406,10,portscan,Friday_OOD,Friday_OOD,-2.5758326,-0.09815286,-22.822847,-9.229966
2427424,10,portscan,Friday_OOD,Friday_OOD,-2.54075,-0.09436253,-38.52504,-8.782163
2427466,10,portscan,Friday_OOD,Friday_OOD,-2.5658543,-0.09622876,-17.882666,-7.2659526
2427597,10,portscan,Friday_OOD,Friday_OOD,-2.559917,-0.096857905,-20.574987,3.774606
2427603,10,portscan,Friday_OOD,Friday_OOD,-2.6454897,-0.099063136,-15.880553,-44.716995
2427623,10,portscan,Friday_OOD,Friday_OOD,-2.5156448,-0.09200128,-64.712166,-37.16229
2427630,10,portscan,Friday_OOD,Friday_OOD,-2.511019,-0.09215298,-70.68034,-40.817314
2427665,10,portscan,Friday_OOD,Friday_OOD,-2.5137415,-0.09189293,-65.02242,-37.581276
2427699,10,portscan,Friday_OOD,Friday_OOD,-2.535154,-0.09707702,-83.15287,-1.2518764
2427722,10,portscan,Friday_OOD,Friday_OOD,-2.564722,-0.09496352,-10.802457,-15.431899
2427737,10,portscan,Friday_OOD,Friday_OOD,-2.5247338,-0.09314894,-62.770973,-28.143799
2427745,10,portscan,Friday_OOD,Friday_OOD,-2.5386188,-0.09677384,-69.95224,8.113239
2427815,10,portscan,Friday_OOD,Friday_OOD,-2.5764499,-0.098597854,-24.729113,-9.609184
2427820,10,portscan,Friday_OOD,Friday_OOD,-2.5939894,-0.10798607,-46.98782,-29.253283
2427923,10,portscan,Friday_OOD,Friday_OOD,-2.5391545,-0.096797645,-68.87133,6.625735
2427925,10,portscan,Friday_OOD,Friday_OOD,-2.5199738,-0.09289846,-66.55382,-34.78036
2427958,10,portscan,Friday_OOD,Friday_OOD,-2.5374982,-0.096324354,-84.34108,-14.412123
2427976,10,portscan,Friday_OOD,Friday_OOD,-2.6199415,-0.1109206,-41.31914,-31.251461
2427993,10,portscan,Friday_OOD,Friday_OOD,-2.5403104,-0.097146414,-72.73891,3.4143255
2428044,10,portscan,Friday_OOD,Friday_OOD,-2.5165343,-0.092336625,-65.544586,-36.571766
2428048,10,portscan,Friday_OOD,Friday_OOD,-2.5664718,-0.09830722,-29.632769,3.676266
2428070,10,portscan,Friday_OOD,Friday_OOD,-2.5345278,-0.09595272,-85.176125,-18.64161
2428079,10,portscan,Friday_OOD,Friday_OOD,-2.548019,-0.09733635,-56.01388,0.87979215
2428127,10,portscan,Friday_OOD,Friday_OOD,-2.5360053,-0.096258104,-86.516396,-14.780578
2428185,10,portscan,Friday_OOD,Friday_OOD,-2.5376217,-0.097027116,-80.37522,2.8473246
2428230,10,portscan,Friday_OOD,Friday_OOD,-2.606325,-0.10023493,-18.225664,-32.02313
2428308,10,portscan,Friday_OOD,Friday_OOD,-2.64954,-0.10184094,-16.772255,-42.994972
2428323,10,portscan,Friday_OOD,Friday_OOD,-2.5389278,-0.09724453,-79.72529,2.1839995
2428346,10,portscan,Friday_OOD,Friday_OOD,-2.561864,-0.09500787,-13.565979,-7.4254994
2428387,10,portscan,Friday_OOD,Friday_OOD,-2.597734,-0.0989971,-17.280212,-31.012138
2428397,10,portscan,Friday_OOD,Friday_OOD,-2.5232856,-0.092666365,-61.504993,-28.8785
2428417,10,portscan,Friday_OOD,Friday_OOD,-2.572282,-0.09856504,-28.31946,-3.085541
2428542,10,portscan,Friday_OOD,Friday_OOD,-2.528028,-0.092651114,-40.253384,-13.211205
2428704,10,portscan,Friday_OOD,Friday_OOD,-2.5455256,-0.09518179,-39.51846,-6.365036
2428746,10,portscan,Friday_OOD,Friday_OOD,-2.623827,-0.09903704,-14.969821,-39.654274
2428761,10,portscan,Friday_OOD,Friday_OOD,-2.5308402,-0.0951724,-80.39264,-24.85286
2428816,10,portscan,Friday_OOD,Friday_OOD,-2.5861886,-0.101483494,-35.254063,-22.777884
2428823,10,portscan,Friday_OOD,Friday_OOD,-2.5184047,-0.092680246,-66.24317,-35.602955
2428863,10,portscan,Friday_OOD,Friday_OOD,-2.8060374,-0.1502333,-39.922787,-46.40421
2428864,10,portscan,Friday_OOD,Friday_OOD,-2.5664964,-0.0974887,-23.407656,-0.6292573
2428950,10,portscan,Friday_OOD,Friday_OOD,-2.9200394,-0.11166316,-44.2018,-70.77735
2428979,10,portscan,Friday_OOD,Friday_OOD,-2.540459,-0.097153,-72.395874,3.300966
2429001,10,portscan,Friday_OOD,Friday_OOD,-2.5879362,-0.098562345,-20.363276,-22.931917
2429006,10,portscan,Friday_OOD,Friday_OOD,-2.5240507,-0.0940927,-77.85409,-35.75666
2429024,10,portscan,Friday_OOD,Friday_OOD,-2.6259677,-0.11224664,-41.65266,-31.831581
2429054,10,portscan,Friday_OOD,Friday_OOD,-2.6438668,-0.10282698,-16.979189,-39.812527
2429133,10,portscan,Friday_OOD,Friday_OOD,-2.8668976,-0.16253278,-39.81772,-47.268524
2429179,10,portscan,Friday_OOD,Friday_OOD,-2.522383,-0.0927537,-62.354317,-28.931892
2429191,10,portscan,Friday_OOD,Friday_OOD,-2.655492,-0.1195559,-43.353924,-39.419624
2429214,10,portscan,Friday_OOD,Friday_OOD,-2.5442262,-0.09732017,-63.39677,0.27899584
2429217,10,portscan,Friday_OOD,Friday_OOD,-2.6383672,-0.10788855,-33.096893,-27.830463
2429229,10,portscan,Friday_OOD,Friday_OOD,-2.9257424,-0.114935055,-43.026237,-70.33016
2429346,10,portscan,Friday_OOD,Friday_OOD,-2.529528,-0.09550953,-84.88625,-35.42609
2429399,10,portscan,Friday_OOD,Friday_OOD,-2.5406525,-0.09748813,-78.97116,1.4201522
2429424,10,portscan,Friday_OOD,Friday_OOD,-2.601803,-0.100561514,-22.474186,-29.149471
2429465,10,portscan,Friday_OOD,Friday_OOD,-2.5511465,-0.09607345,-39.94166,-3.767863
2429467,10,portscan,Friday_OOD,Friday_OOD,-2.7942815,-0.10857481,-26.582422,-64.15979
2429474,10,portscan,Friday_OOD,Friday_OOD,-2.5855098,-0.10616651,-48.106754,-26.915306
2429493,10,portscan,Friday_OOD,Friday_OOD,-2.5383859,-0.09524594,-46.038193,-9.441882
2429510,10,portscan,Friday_OOD,Friday_OOD,-2.5551267,-0.095679134,-17.455524,2.0878396
2429528,10,portscan,Friday_OOD,Friday_OOD,-2.5448782,-0.09652947,-65.25942,-12.319153
2429556,10,portscan,Friday_OOD,Friday_OOD,-2.5824816,-0.10671768,-48.44453,-28.319265
2429563,10,portscan,Friday_OOD,Friday_OOD,-2.9478314,-0.11417863,-45.11846,-70.31568
2429579,10,portscan,Friday_OOD,Friday_OOD,-2.526029,-0.09418043,-73.982124,-28.985395
2429588,10,portscan,Friday_OOD,Friday_OOD,-2.5355206,-0.09693387,-83.00918,0.91739035
2429631,10,portscan,Friday_OOD,Friday_OOD,-4.3110375,-0.45699066,-40.363308,-53.620228
2429682,10,portscan,Friday_OOD,Friday_OOD,-2.527589,-0.09542349,-85.60914,-37.731575
2429691,10,portscan,Friday_OOD,Friday_OOD,-2.5267682,-0.09428029,-74.293396,-28.416113
2429780,10,portscan,Friday_OOD,Friday_OOD,-2.605908,-0.09923744,-17.253937,-32.952515
2429783,10,portscan,Friday_OOD,Friday_OOD,-2.880165,-0.10904352,-40.268417,-71.59081
2429828,10,portscan,Friday_OOD,Friday_OOD,-2.5560687,-0.09727593,-41.951523,-0.13340576
2429833,10,portscan,Friday_OOD,Friday_OOD,-2.1682744,-0.10622692,-24.559431,32.70725
2429876,10,portscan,Friday_OOD,Friday_OOD,-2.886666,-0.111577466,-39.811028,-70.81738
2429926,10,portscan,Friday_OOD,Friday_OOD,-2.5393102,-0.09680451,-68.75333,6.3934765
2430003,10,portscan,Friday_OOD,Friday_OOD,-2.5312018,-0.0952819,-81.41474,-24.29211
2430051,10,portscan,Friday_OOD,Friday_OOD,-2.5404582,-0.09715298,-72.39589,3.3009763
2430094,10,portscan,Friday_OOD,Friday_OOD,-2.507297,-0.09125764,-68.83935,-40.973717
2430098,10,portscan,Friday_OOD,Friday_OOD,-2.5803273,-0.09810242,-19.443684,-16.607296
2430102,10,portscan,Friday_OOD,Friday_OOD,-2.5258675,-0.094173245,-74.06535,-29.060488
2430198,10,portscan,Friday_OOD,Friday_OOD,-2.576841,-0.09630689,-12.889036,-23.087574
2430229,10,portscan,Friday_OOD,Friday_OOD,-2.5305083,-0.09281433,-39.66049,-12.742327
2430239,10,portscan,Friday_OOD,Friday_OOD,-2.9083402,-0.12117637,-36.054737,-66.24577
2430245,10,portscan,Friday_OOD,Friday_OOD,-2.5867736,-0.0993675,-26.12717,-17.417747
2430277,10,portscan,Friday_OOD,Friday_OOD,-2.6840475,-0.12562238,-41.728497,-42.540325
2430297,10,portscan,Friday_OOD,Friday_OOD,-2.5499458,-0.09713739,-50.246593,0.74733865
2430315,10,portscan,Friday_OOD,Friday_OOD,-2.5908482,-0.10640338,-46.886948,-26.34616
2430347,10,portscan,Friday_OOD,Friday_OOD,-2.5843365,-0.09690382,-13.21083,-26.495275
2430375,10,portscan,Friday_OOD,Friday_OOD,-2.5269785,-0.09450382,-76.32942,-28.120317
2430380,10,portscan,Friday_OOD,Friday_OOD,-2.5732796,-0.10390994,-49.750103,-23.977856
2430442,10,portscan,Friday_OOD,Friday_OOD,-2.5381064,-0.09704863,-80.10007,3.0454342
2430454,10,portscan,Friday_OOD,Friday_OOD,-2.629923,-0.112422146,-41.128235,-31.770138
2430507,10,portscan,Friday_OOD,Friday_OOD,-2.5308304,-0.094674736,-68.4669,-21.031237
2430525,10,portscan,Friday_OOD,Friday_OOD,-2.5206761,-0.09289114,-66.021034,-34.253124
2430540,10,portscan,Friday_OOD,Friday_OOD,-2.5295498,-0.09540603,-83.91078,-35.412247
2430551,10,portscan,Friday_OOD,Friday_OOD,-2.5424592,-0.092835754,-12.391678,-1.2503846
2430557,10,portscan,Friday_OOD,Friday_OOD,-2.6933236,-0.10124034,-18.486065,-50.622757
2430577,10,portscan,Friday_OOD,Friday_OOD,-2.5953307,-0.108887546,-46.64945,-30.447725
2430579,10,portscan,Friday_OOD,Friday_OOD,-2.5905137,-0.09855436,-17.946789,-27.730598
2430620,10,portscan,Friday_OOD,Friday_OOD,-2.5704868,-0.09864482,-29.38478,0.5073932
2430632,10,portscan,Friday_OOD,Friday_OOD,-2.5905337,-0.098677605,-18.334362,-27.409185
2430660,10,portscan,Friday_OOD,Friday_OOD,-2.61257,-0.11165217,-45.348053,-33.18563
2430691,10,portscan,Friday_OOD,Friday_OOD,-2.5595884,-0.10158858,-52.964394,-19.38667
2430694,10,portscan,Friday_OOD,Friday_OOD,-2.5336273,-0.095587015,-82.08628,-21.975399
2430739,10,portscan,Friday_OOD,Friday_OOD,-2.6608312,-0.10133555,-16.9235,-45.145638
2430780,10,portscan,Friday_OOD,Friday_OOD,-2.5844407,-0.10169619,-35.58804,-22.822237
2430817,10,portscan,Friday_OOD,Friday_OOD,-2.5568926,-0.0977301,-45.78713,4.8969007
2430846,10,portscan,Friday_OOD,Friday_OOD,-2.558944,-0.09516977,-14.763846,-6.1684394
2430929,10,portscan,Friday_OOD,Friday_OOD,-2.5841093,-0.09865326,-22.59071,-17.76628
2430970,10,portscan,Friday_OOD,Friday_OOD,-2.5529013,-0.09973383,-54.770477,-15.67192
2430988,10,portscan,Friday_OOD,Friday_OOD,-2.5819101,-0.09641089,-12.529248,-26.172972
2431005,10,portscan,Friday_OOD,Friday_OOD,-2.5673587,-0.0969831,-20.177809,-7.361921
2431022,10,portscan,Friday_OOD,Friday_OOD,-2.5299618,-0.0950433,-79.740776,-25.397804
2431177,10,portscan,Friday_OOD,Friday_OOD,-2.543676,-0.09714365,-63.011173,1.0115482
2431201,10,portscan,Friday_OOD,Friday_OOD,-2.5211146,-0.09319982,-68.487526,-32.925446
2431286,10,portscan,Friday_OOD,Friday_OOD,-2.5379126,-0.09567654,-67.41555,-16.780947
2431322,10,portscan,Friday_OOD,Friday_OOD,-2.5466821,-0.09742913,-59.222725,-0.4655636
2431355,10,portscan,Friday_OOD,Friday_OOD,-2.5686522,-0.096352935,-15.129906,-13.846662
2431404,10,portscan,Friday_OOD,Friday_OOD,-2.5225227,-0.09305087,-64.11686,-29.326988
2431407,10,portscan,Friday_OOD,Friday_OOD,-2.5501451,-0.096763164,-46.23726,-1.6838175
2431444,10,portscan,Friday_OOD,Friday_OOD,-2.5695868,-0.0982933,-28.390768,-1.1003132
2431490,10,portscan,Friday_OOD,Friday_OOD,-2.5523324,-0.10027149,-54.736923,-17.76196
2431506,10,portscan,Friday_OOD,Friday_OOD,-2.6026201,-0.10349788,-33.550816,-25.361837
2431522,10,portscan,Friday_OOD,Friday_OOD,-2.5258026,-0.09380725,-66.793304,-27.159357
2431529,10,portscan,Friday_OOD,Friday_OOD,-2.594543,-0.098983064,-18.376492,-28.94565
2431583,10,portscan,Friday_OOD,Friday_OOD,-2.6458824,-0.100186855,-16.231237,-44.024033
2431584,10,portscan,Friday_OOD,Friday_OOD,-2.9428196,-0.11500621,-44.53729,-70.18014
2431591,10,portscan,Friday_OOD,Friday_OOD,-2.534442,-0.09688603,-83.812004,-0.63771105
2431640,10,portscan,Friday_OOD,Friday_OOD,-2.5463018,-0.095515884,-40.514812,-5.7174873
2431663,10,portscan,Friday_OOD,Friday_OOD,-2.5313082,-0.09538349,-82.70574,-24.212502
2431668,10,portscan,Friday_OOD,Friday_OOD,-2.7116754,-0.104597956,-19.288622,-50.298084
2431727,10,portscan,Friday_OOD,Friday_OOD,-2.5622592,-0.09548113,-14.68048,-6.7607975
2431728,10,portscan,Friday_OOD,Friday_OOD,-2.9079237,-0.12047237,-36.087223,-66.378494
2431740,10,portscan,Friday_OOD,Friday_OOD,-2.5505798,-0.096339226,-41.711662,-2.726914
2431772,10,portscan,Friday_OOD,Friday_OOD,-2.658738,-0.10196459,-17.115168,-44.482967
2431845,10,portscan,Friday_OOD,Friday_OOD,-2.7202609,-0.11443084,-20.554,-41.780552
2431902,10,portscan,Friday_OOD,Friday_OOD,-2.8335438,-0.107354075,-30.580711,-71.04031
2431947,10,portscan,Friday_OOD,Friday_OOD,-2.5605042,-0.100943685,-52.606422,-17.166689
2431970,10,portscan,Friday_OOD,Friday_OOD,-2.5415676,-0.0946804,-39.288696,-7.975758
2431976,10,portscan,Friday_OOD,Friday_OOD,-2.5778077,-0.09865808,-24.348349,-10.1123495
2431977,10,portscan,Friday_OOD,Friday_OOD,-2.5736,-0.097803876,-21.716032,-8.335735
2432017,10,portscan,Friday_OOD,Friday_OOD,-2.5642226,-0.098055266,-29.449533,4.3361173
2432032,10,portscan,Friday_OOD,Friday_OOD,-2.5175347,-0.09232238,-64.80222,-36.381744
2432054,10,portscan,Friday_OOD,Friday_OOD,-2.6162984,-0.09958099,-15.812038,-37.590965
2432120,10,portscan,Friday_OOD,Friday_OOD,-2.5364254,-0.09627676,-85.70678,-14.528038
2432128,10,portscan,Friday_OOD,Friday_OOD,-2.5226731,-0.0936136,-70.947655,-31.65441
2432135,10,portscan,Friday_OOD,Friday_OOD,-2.905233,-0.11815907,-36.42361,-67.133
2432155,10,portscan,Friday_OOD,Friday_OOD,-2.5478938,-0.099255085,-55.819412,-16.787086
2432182,10,portscan,Friday_OOD,Friday_OOD,-2.5382886,-0.09675923,-70.16445,8.255858
2432204,10,portscan,Friday_OOD,Friday_OOD,-2.5472062,-0.09777894,-62.258,-1.1595069
2432234,10,portscan,Friday_OOD,Friday_OOD,-2.6128037,-0.09880924,-15.135701,-37.69495
2432254,10,portscan,Friday_OOD,Friday_OOD,-2.6563635,-0.113595344,-36.488976,-34.892582
2432281,10,portscan,Friday_OOD,Friday_OOD,-2.5718465,-0.09642103,-14.632967,-15.430699
2432292,10,portscan,Friday_OOD,Friday_OOD,-2.5606153,-0.10127953,-52.286037,-18.437542
2432312,10,portscan,Friday_OOD,Friday_OOD,-2.5707242,-0.09834378,-27.797518,-2.1818068
2432321,10,portscan,Friday_OOD,Friday_OOD,-2.5643706,-0.09705549,-21.945261,-0.23692651
2432344,10,portscan,Friday_OOD,Friday_OOD,-2.5930154,-0.09948501,-22.643944,-24.416573
2432365,10,portscan,Friday_OOD,Friday_OOD,-2.5359945,-0.09490386,-46.069523,-9.902758
2432370,10,portscan,Friday_OOD,Friday_OOD,-2.516332,-0.09277614,-71.08348,-39.22488
2432375,10,portscan,Friday_OOD,Friday_OOD,-2.5331025,-0.09566807,-83.79946,-21.292576
2432589,10,portscan,Friday_OOD,Friday_OOD,-2.5187385,-0.09349379,-74.77669,-38.66955
2432639,10,portscan,Friday_OOD,Friday_OOD,-2.5552664,-0.09796947,-49.82524,3.383247
2432647,10,portscan,Friday_OOD,Friday_OOD,-2.521677,-0.092756,-63.178864,-29.308868
2432704,10,portscan,Friday_OOD,Friday_OOD,-2.544278,-0.097322464,-63.35657,0.26306885
2432726,10,portscan,Friday_OOD,Friday_OOD,-2.775668,-0.11241022,-24.2217,-56.390842
2432828,10,portscan,Friday_OOD,Friday_OOD,-2.5451627,-0.096542075,-65.1744,-12.284918
2432921,10,portscan,Friday_OOD,Friday_OOD,-2.5405006,-0.095179856,-44.351654,-8.571113
2432957,10,portscan,Friday_OOD,Friday_OOD,-2.536968,-0.09684598,-80.54993,3.756
2433014,10,portscan,Friday_OOD,Friday_OOD,-3.443012,-0.2744879,-39.797005,-51.419643
2433113,10,portscan,Friday_OOD,Friday_OOD,-2.538612,-0.095255986,-45.97107,-9.397532
2433152,10,portscan,Friday_OOD,Friday_OOD,-2.5406587,-0.09716186,-71.873344,3.165902
2433165,10,portscan,Friday_OOD,Friday_OOD,-2.5884252,-0.09772757,-14.77565,-27.29067
2433181,10,portscan,Friday_OOD,Friday_OOD,-2.5242908,-0.094460666,-79.425995,-36.876625
2433185,10,portscan,Friday_OOD,Friday_OOD,-2.5729125,-0.09506367,-10.893684,-24.535765
2433206,10,portscan,Friday_OOD,Friday_OOD,-2.541829,-0.0972138,-69.3775,2.7475848
2433267,10,portscan,Friday_OOD,Friday_OOD,-2.7190187,-0.102678545,-19.686794,-58.11605
2433296,10,portscan,Friday_OOD,Friday_OOD,-2.5485024,-0.09465465,-14.237092,1.6940186
2433373,10,portscan,Friday_OOD,Friday_OOD,-2.5384798,-0.09756732,-80.6673,-1.6074092
2433375,10,portscan,Friday_OOD,Friday_OOD,-2.5427485,-0.09668489,-68.50955,-11.5234995
2433378,10,portscan,Friday_OOD,Friday_OOD,-2.6637666,-0.12210458,-42.85466,-41.381668
2433388,10,portscan,Friday_OOD,Friday_OOD,-2.5400455,-0.09438444,-39.068382,-8.902123
2433403,10,portscan,Friday_OOD,Friday_OOD,-2.6878476,-0.10012916,-18.300621,-50.743015
2433455,10,portscan,Friday_OOD,Friday_OOD,-2.540736,-0.09749189,-78.92794,1.4105294
2433482,10,portscan,Friday_OOD,Friday_OOD,-2.5424817,-0.09756931,-72.95708,-0.012531832
2433506,10,portscan,Friday_OOD,Friday_OOD,-2.5329597,-0.094555005,-65.38263,-22.624018
2433548,10,portscan,Friday_OOD,Friday_OOD,-2.5461884,-0.09345698,-12.787712,-1.333345
2433553,10,portscan,Friday_OOD,Friday_OOD,-2.5246522,-0.09340224,-64.50071,-27.999865
2433624,10,portscan,Friday_OOD,Friday_OOD,-2.5706124,-0.09503269,-10.683856,-23.264992
2433628,10,portscan,Friday_OOD,Friday_OOD,-2.5475245,-0.09762589,-59.141808,-1.6265017
2433641,10,portscan,Friday_OOD,Friday_OOD,-2.511031,-0.09218496,-70.756836,-40.842506
2433723,10,portscan,Friday_OOD,Friday_OOD,-2.5917366,-0.09942823,-22.888199,-23.821114
2433731,10,portscan,Friday_OOD,Friday_OOD,-2.545744,-0.09723541,-59.44092,0.87340754
2433770,10,portscan,Friday_OOD,Friday_OOD,-2.5501456,-0.09676318,-46.237263,-1.683814
2433805,10,portscan,Friday_OOD,Friday_OOD,-2.8966234,-0.11238676,-40.47651,-70.80441
2433889,10,portscan,Friday_OOD,Friday_OOD,-2.8795514,-0.110645145,-39.4706,-70.9626
2433952,10,portscan,Friday_OOD,Friday_OOD,-2.5702455,-0.09701429,-20.35143,-8.253629
2433964,10,portscan,Friday_OOD,Friday_OOD,-2.607909,-0.09781354,-14.488192,-37.797993
2433975,10,portscan,Friday_OOD,Friday_OOD,-2.5310876,-0.09500623,-77.54557,-25.198172
2434040,10,portscan,Friday_OOD,Friday_OOD,-2.5977664,-0.09899853,-17.280767,-31.017254
2434045,10,portscan,Friday_OOD,Friday_OOD,-2.5778382,-0.10582614,-49.00826,-27.640532
2434130,10,portscan,Friday_OOD,Friday_OOD,-2.5531962,-0.09822029,-54.96123,-7.5085406
2434135,10,portscan,Friday_OOD,Friday_OOD,-2.9546106,-0.11568872,-45.037624,-70.119865
2434139,10,portscan,Friday_OOD,Friday_OOD,-2.5781643,-0.10521728,-49.053127,-26.479994
2434161,10,portscan,Friday_OOD,Friday_OOD,-2.5534623,-0.09703271,-42.700886,-0.6393592
2434176,10,portscan,Friday_OOD,Friday_OOD,-2.5106237,-0.092104614,-70.64534,-40.873665
2434179,10,portscan,Friday_OOD,Friday_OOD,-2.5701156,-0.09731045,-20.820555,-7.7683315
2434200,10,portscan,Friday_OOD,Friday_OOD,-2.9338555,-0.11185828,-45.071648,-70.61671
2434211,10,portscan,Friday_OOD,Friday_OOD,-2.6070142,-0.09638146,-13.935757,-38.907005
2434308,10,portscan,Friday_OOD,Friday_OOD,-2.5292246,-0.09549602,-84.93013,-35.558353
