index,class_id,class,family,split_role,pca1,pca2,tsne1,tsne2
293975,9,normal,Normal,Known_Source,-1.7043025,-0.038482238,-75.47421,4.285955
294279,9,normal,Normal,Known_Source,2.5007925,-0.007015452,11.392194,38.982483
294579,9,normal,Normal,Known_Source,-1.8301028,-0.01164455,-33.543465,-33.49124
295061,9,normal,Normal,Known_Source,-1.7206893,-0.022947997,-38.427277,26.22119
295112,9,normal,Normal,Known_Source,3.294553,0.20452978,2.3914065,32.99045
296418,9,normal,Normal,Known_Source,1.6450694,-0.001902422,15.133681,38.871998
296634,9,normal,Normal,Known_Source,-1.3286766,0.12836564,43.096478,15.908588
296847,9,normal,Normal,Known_Source,0.7855518,0.37162673,23.403357,57.588604
296857,9,normal,Normal,Known_Source,-1.8033404,-0.009281615,-64.767784,-63.242146
296970,9,normal,Normal,Known_Source,-1.8429078,-0.0060398947,-6.4798727,-22.292757
297186,9,normal,Normal,Known_Source,2.229427,0.6961423,8.549228,36.744904
297781,9,normal,Normal,Known_Source,-1.7624488,0.015860548,51.702885,4.375565
298085,9,normal,Normal,Known_Source,-0.015188156,0.08602846,18.135363,25.117771
298321,9,normal,Normal,Known_Source,-1.8014971,-0.021160942,-17.267864,-15.208883
299120,9,normal,Normal,Known_Source,-1.8365726,-0.015732046,-40.54046,-9.639078
300346,9,normal,Normal,Known_Source,-1.8428482,-0.015468643,-7.812605,2.7459624
300492,9,normal,Normal,Known_Source,-1.7898622,-0.022425432,-5.3821626,-28.89704
300596,9,normal,Normal,Known_Source,-1.7757956,-0.0014570984,48.535324,-3.9686606
300805,9,normal,Normal,Known_Source,2.1333623,-0.70037687,-32.493374,44.622513
300840,9,normal,Normal,Known_Source,-1.8099551,-0.0073757167,-62.86829,-64.59669
302399,9,normal,Normal,Known_Source,-0.6297756,0.122180134,39.593407,35.457535
302509,9,normal,Normal,Known_Source,-1.1642814,-0.05963088,27.332489,5.5111957
302593,9,normal,Normal,Known_Source,-1.8579508,-0.012372591,-38.415424,-4.4970837
303812,9,normal,Normal,Known_Source,-1.7316958,-0.030302769,2.0773807,-34.815388
303897,9,normal,Normal,Known_Source,-1.8258281,-0.01120609,-19.014442,-33.71385
304705,9,normal,Normal,Known_Source,1.8151077,0.15962957,11.341159,35.66331
304730,9,normal,Normal,Known_Source,7.7532997,-0.52415097,-16.789982,52.508327
305261,9,normal,Normal,Known_Source,-1.8063301,-0.019956268,-6.9057035,-24.94299
305909,9,normal,Normal,Known_Source,-2.41353,0.077058785,79.93691,10.967277
306068,9,normal,Normal,Known_Source,-0.7404666,0.10012404,33.331562,12.599816
307004,9,normal,Normal,Known_Source,-0.42558503,0.23262858,63.333694,32.214268
308156,9,normal,Normal,Known_Source,1.0503478,-0.016914109,12.303934,51.06651
308819,9,normal,Normal,Known_Source,1.7537825,0.8229036,53.83992,43.117012
309159,9,normal,Normal,Known_Source,-1.728475,-0.022362135,-39.763943,26.003323
309202,9,normal,Normal,Known_Source,-1.8468672,-0.012947351,-0.6796618,-25.28414
310158,9,normal,Normal,Known_Source,-1.8485056,-0.014308918,-23.1749,1.462223
310840,9,normal,Normal,Known_Source,-1.8532317,-0.013340101,-33.265453,0.67173916
310926,9,normal,Normal,Known_Source,0.41881037,0.24099332,59.277412,36.532036
310977,9,normal,Normal,Known_Source,-1.9253658,0.06468075,88.65602,24.346489
311011,9,normal,Normal,Known_Source,-1.8176451,-0.01287045,-20.46595,-36.59398
311338,9,normal,Normal,Known_Source,-1.7804315,-0.01901553,-54.67513,8.063715
311878,9,normal,Normal,Known_Source,-1.822849,0.019858692,59.763798,1.0913335
312445,9,normal,Normal,Known_Source,-1.2988802,-0.020399816,18.11526,8.289806
312533,9,normal,Normal,Known_Source,-0.69651276,0.0975498,33.03337,12.404289
313005,9,normal,Normal,Known_Source,-1.8678069,-0.006998626,-53.69595,-39.388016
313194,9,normal,Normal,Known_Source,-1.3892196,-0.09149654,-31.26974,39.73901
313814,9,normal,Normal,Known_Source,3.7686667,0.75616825,-2.5740745,47.619167
314794,9,normal,Normal,Known_Source,-1.8306689,-0.017251065,-18.37276,7.7425337
315985,9,normal,Normal,Known_Source,-1.8412522,-0.011459969,-58.065,-39.37776
316175,9,normal,Normal,Known_Source,-1.766845,-0.0202095,-25.144505,-23.444464
316212,9,normal,Normal,Known_Source,-1.8044059,-0.015116442,-46.0543,10.529227
318692,9,normal,Normal,Known_Source,-1.8014867,-0.021038998,-19.552818,-14.817229
318901,9,normal,Normal,Known_Source,-1.9117414,0.06527593,88.606285,24.3939
319210,9,normal,Normal,Known_Source,5.820872,-1.3473009,-34.141823,48.512035
319231,9,normal,Normal,Known_Source,-1.8505669,-0.012084185,-40.707397,-81.361404
320258,9,normal,Normal,Known_Source,-1.7611943,0.06031043,-64.32756,55.51944
320277,9,normal,Normal,Known_Source,-1.1104496,0.19388986,66.38203,27.907543
320734,9,normal,Normal,Known_Source,-1.9533471,0.010427104,-19.828304,-96.10602
320947,9,normal,Normal,Known_Source,-1.8152142,-0.019179678,-34.766697,-15.731323
321315,9,normal,Normal,Known_Source,-1.7855529,0.011791231,50.62542,-5.6412807
321445,9,normal,Normal,Known_Source,-1.3550544,-0.018291477,-51.070885,64.857414
321594,9,normal,Normal,Known_Source,-1.8390837,-0.016240273,1.7201453,1.4104062
321800,9,normal,Normal,Known_Source,-1.03581,0.28577363,67.96771,29.238096
322093,9,normal,Normal,Known_Source,1.7526802,0.515969,53.61271,42.843082
322685,9,normal,Normal,Known_Source,2.230635,0.3725355,9.528989,35.9708
322965,9,normal,Normal,Known_Source,-1.8282259,-0.017313901,-40.838562,4.565702
324174,9,normal,Normal,Known_Source,2.6863792,-0.102227904,-1.5707657,30.844372
324232,9,normal,Normal,Known_Source,-0.40292227,0.24110927,63.26932,32.31394
324708,9,normal,Normal,Known_Source,-1.8690875,-0.016832784,79.49654,-10.436049
324805,9,normal,Normal,Known_Source,-1.8140628,-0.005113754,-66.08988,-61.335953
324960,9,normal,Normal,Known_Source,-1.823651,-0.018610638,-20.128145,8.906465
325403,9,normal,Normal,Known_Source,4.5805216,0.24111505,0.62827194,42.1378
325561,9,normal,Normal,Known_Source,4.096873,0.8230762,-4.8097897,45.768337
325805,9,normal,Normal,Known_Source,-1.82482,-0.0003505048,-71.07225,-53.670685
326445,9,normal,Normal,Known_Source,6.4994745,-1.0604041,-26.99312,53.560303
326851,9,normal,Normal,Known_Source,-1.8330309,-0.011532046,-32.948887,-33.68916
326920,9,normal,Normal,Known_Source,0.7786231,0.38463116,37.224487,26.455458
328098,9,normal,Normal,Known_Source,0.21760775,0.06699232,28.463123,47.946964
328607,9,normal,Normal,Known_Source,-1.7284054,-0.03344089,-74.57083,-0.08828934
329111,9,normal,Normal,Known_Source,-1.7462544,0.041339874,-65.49216,57.964012
329539,9,normal,Normal,Known_Source,12.406085,-2.5168192,-43.352814,52.486477
329816,9,normal,Normal,Known_Source,-1.7282292,-0.022623327,-39.77445,25.999744
329830,9,normal,Normal,Known_Source,-1.7469207,-0.032640513,-66.18061,-17.471243
330090,9,normal,Normal,Known_Source,-1.8532585,-0.013334535,-33.264656,0.6713595
330149,9,normal,Normal,Known_Source,-1.8535192,-0.012976026,-36.847572,-8.000093
330515,9,normal,Normal,Known_Source,8.06685,-0.742614,-21.23954,51.93748
330620,9,normal,Normal,Known_Source,-1.8556888,-0.009645894,-23.660276,-66.9624
331246,9,normal,Normal,Known_Source,2.2225883,-0.20529456,-11.403614,31.79831
331487,9,normal,Normal,Known_Source,17.637533,-3.458371,-47.891724,53.221027
331574,9,normal,Normal,Known_Source,-1.8354758,-0.013425987,-29.112776,-61.487446
331881,9,normal,Normal,Known_Source,-1.8465524,-0.014715862,-22.759958,1.1202142
332757,9,normal,Normal,Known_Source,-1.784836,-0.023308737,-9.57957,-28.150517
333019,9,normal,Normal,Known_Source,-2.0022764,0.0122401845,-14.109128,-103.96231
333357,9,normal,Normal,Known_Source,8.050073,0.8601025,-6.5137506,53.35607
333834,9,normal,Normal,Known_Source,2.8513968,0.11117246,-8.36169,41.980476
334137,9,normal,Normal,Known_Source,4.659934,-0.26708195,-3.947579,36.952553
334289,9,normal,Normal,Known_Source,-1.7761496,-0.024489628,-5.8506885,-29.36286
334584,9,normal,Normal,Known_Source,3.216819,0.17712381,-6.223673,49.237724
335409,9,normal,Normal,Known_Source,-0.26428765,0.2556355,48.041714,27.05304
336166,9,normal,Normal,Known_Source,7.5290737,-0.37662724,-41.55805,67.40936
336534,9,normal,Normal,Known_Source,-1.8254288,-0.014050489,-44.286583,-51.375565
336923,9,normal,Normal,Known_Source,-1.8230274,0.023062022,-98.01646,13.6816845
338591,9,normal,Normal,Known_Source,-1.8180428,0.01936229,-98.03597,13.667653
338681,9,normal,Normal,Known_Source,-1.8774414,0.030933188,86.70461,-23.068218
338737,9,normal,Normal,Known_Source,-1.8568927,0.02880188,93.48966,-22.533796
339495,9,normal,Normal,Known_Source,-1.8499337,-0.010217547,-33.45025,-51.888847
340166,9,normal,Normal,Known_Source,-1.3949363,-0.096866384,-108.11924,1.077768
341769,9,normal,Normal,Known_Source,-1.9245834,0.048723865,69.72378,-30.397352
342916,9,normal,Normal,Known_Source,-1.8185358,-0.014170137,3.3506064,8.213527
342975,9,normal,Normal,Known_Source,-1.8383594,-0.011167281,1.7554351,2.4022086
343272,9,normal,Normal,Known_Source,-1.8504807,-0.009942964,-56.90143,-39.065235
343384,9,normal,Normal,Known_Source,-1.8523514,-0.010409275,-24.096577,-61.585083
343421,9,normal,Normal,Known_Source,-1.822237,-0.014381051,12.621785,-13.594912
343824,9,normal,Normal,Known_Source,-1.8254075,-0.011952911,-25.372282,12.927443
344401,9,normal,Normal,Known_Source,-1.8527845,-0.011765398,-38.83024,-81.00962
344788,9,normal,Normal,Known_Source,-1.9084525,0.03043147,-96.54112,15.242177
345127,9,normal,Normal,Known_Source,-1.8448098,-0.012411049,-32.731083,-81.950455
345504,9,normal,Normal,Known_Source,-1.7389024,0.013886668,-28.592009,30.620436
345614,9,normal,Normal,Known_Source,-1.8412287,0.018513912,79.890854,-40.715828
345954,9,normal,Normal,Known_Source,-1.8075782,-0.020379879,-32.379696,-16.89188
347054,9,normal,Normal,Known_Source,-1.8642839,0.031212403,87.10113,-32.658115
347122,9,normal,Normal,Known_Source,-1.8611176,-0.009482238,-20.426266,-64.614716
348009,9,normal,Normal,Known_Source,-1.800049,-0.015962183,-42.62735,13.258283
348016,9,normal,Normal,Known_Source,2.3782587,0.5863544,9.162052,32.96053
348063,9,normal,Normal,Known_Source,-1.8260485,-0.012517527,-7.30359,10.489087
348073,9,normal,Normal,Known_Source,-1.8398113,-0.0025716643,79.59992,-7.4480047
348142,9,normal,Normal,Known_Source,-1.8875878,0.03664898,85.87757,-24.601988
350269,9,normal,Normal,Known_Source,-1.8059769,-0.007819682,-65.426994,-62.310993
350442,9,normal,Normal,Known_Source,-1.7924654,-0.018237585,-33.666214,-29.78036
350568,9,normal,Normal,Known_Source,-1.8447925,-0.012248331,-42.45021,-85.3666
350871,9,normal,Normal,Known_Source,-1.8449715,0.014738547,78.21511,-40.317696
351072,9,normal,Normal,Known_Source,-1.7943418,-0.012356447,-63.625977,-64.21455
352413,9,normal,Normal,Known_Source,-1.8308984,-0.011613969,-33.359802,-33.531082
352890,9,normal,Normal,Known_Source,-1.829071,-0.01148643,-21.320799,11.838833
353342,9,normal,Normal,Known_Source,-1.8059025,-0.015634317,-16.002195,18.271324
353502,9,normal,Normal,Known_Source,-1.7728798,-0.019546831,-27.975777,-22.213732
354285,9,normal,Normal,Known_Source,-1.859689,-0.010033644,-23.262918,-72.62506
354385,9,normal,Normal,Known_Source,-1.8369856,-0.012724943,-31.081656,-65.42378
354675,9,normal,Normal,Known_Source,-1.7443835,-0.018899243,-74.692566,-50.19274
354704,9,normal,Normal,Known_Source,-1.8637052,0.04259386,90.59816,-33.070835
354991,9,normal,Normal,Known_Source,-1.924372,0.05064272,-102.5541,-21.322937
355057,9,normal,Normal,Known_Source,-1.8401208,0.021025715,82.21697,-40.325584
355154,9,normal,Normal,Known_Source,-1.8279175,0.00057074643,2.964509,0.47359645
355893,9,normal,Normal,Known_Source,-1.7952185,-0.017508771,-13.691451,18.190819
355970,9,normal,Normal,Known_Source,-1.9390728,0.020789381,79.90639,-10.554372
356453,9,normal,Normal,Known_Source,-1.8528503,-0.008129727,-45.98495,-25.460884
358356,9,normal,Normal,Known_Source,-1.8207197,-0.014785191,-47.454327,-45.748966
358689,9,normal,Normal,Known_Source,-1.8147489,0.022758247,-98.0497,13.663612
359249,9,normal,Normal,Known_Source,-1.9135835,0.027433725,79.624435,-9.785676
359316,9,normal,Normal,Known_Source,-1.8494189,-0.011861559,-39.96005,-83.762405
360034,9,normal,Normal,Known_Source,5.213093,2.1414335,-5.686496,53.314964
360298,9,normal,Normal,Known_Source,-1.7757726,-0.011204448,62.850513,-13.639157
360347,9,normal,Normal,Known_Source,-1.9466028,0.073630676,-100.47462,27.825794
360455,9,normal,Normal,Known_Source,-1.8621607,0.043979492,-98.1977,24.921698
360827,9,normal,Normal,Known_Source,-1.891402,0.031242557,-96.76309,14.884467
360875,9,normal,Normal,Known_Source,-1.8299758,0.005378314,-77.04581,-43.860336
361122,9,normal,Normal,Known_Source,-1.8588684,0.028576158,92.90218,-22.147388
361216,9,normal,Normal,Known_Source,-1.8177402,-0.014340322,4.334394,6.906714
362472,9,normal,Normal,Known_Source,-1.8970633,0.028407961,87.87827,-12.116381
363000,9,normal,Normal,Known_Source,-1.8712842,-0.0063838954,-54.662285,-38.217373
363598,9,normal,Normal,Known_Source,-1.9187843,0.039339736,69.30309,-30.280884
363695,9,normal,Normal,Known_Source,-1.8268483,-0.013113767,-45.58733,-33.14489
364046,9,normal,Normal,Known_Source,4.649519,1.534888,86.0072,38.43928
364191,9,normal,Normal,Known_Source,-1.7776116,-0.018136054,-23.281204,-23.919136
364509,9,normal,Normal,Known_Source,-1.8243033,-0.0143424235,-34.714012,-61.568306
364798,9,normal,Normal,Known_Source,-1.8393636,-0.011147119,-59.074345,-42.903538
365410,9,normal,Normal,Known_Source,-1.8055408,-0.015723087,-17.503342,19.392164
365968,9,normal,Normal,Known_Source,-1.813138,-0.016673863,12.497908,-16.029673
366042,9,normal,Normal,Known_Source,-1.7502835,-0.022966238,-24.609888,-24.304436
366130,9,normal,Normal,Known_Source,-1.8894593,0.033017647,84.417206,-23.34116
366396,9,normal,Normal,Known_Source,-1.800242,-0.014662358,-26.389706,-18.11943
366589,9,normal,Normal,Known_Source,-1.8362236,-0.012233348,-35.71424,-55.176735
367181,9,normal,Normal,Known_Source,3.4388063,-0.54039234,-43.620045,67.27342
367818,9,normal,Normal,Known_Source,-1.9005117,0.05260186,-103.52512,-21.760704
368746,9,normal,Normal,Known_Source,-1.8223773,-0.013598416,4.223271,4.134402
369648,9,normal,Normal,Known_Source,-1.8224368,-0.013217894,-6.571561,11.609777
369680,9,normal,Normal,Known_Source,-1.8510604,-0.0033792513,80.056015,-7.8536644
370526,9,normal,Normal,Known_Source,-1.9055177,0.039175715,82.448,-24.45725
370914,9,normal,Normal,Known_Source,-1.8235908,-0.012778651,-11.920146,12.366216
371444,9,normal,Normal,Known_Source,-1.8448194,-0.010332022,-59.503853,-38.717518
371958,9,normal,Normal,Known_Source,-1.8641049,0.02897442,91.58895,-21.836763
372067,9,normal,Normal,Known_Source,-1.8889797,0.038370848,69.34893,-30.036913
372200,9,normal,Normal,Known_Source,-1.883115,0.031191455,85.24515,-23.089714
372822,9,normal,Normal,Known_Source,-1.8774445,0.02858316,79.44678,-9.24054
372975,9,normal,Normal,Known_Source,-1.8505151,0.025267882,83.95168,-37.472965
373447,9,normal,Normal,Known_Source,-1.7582109,-0.012279807,58.111206,-16.137999
373490,9,normal,Normal,Known_Source,-2.1091113,0.04618446,-1.6606103,-89.01385
373921,9,normal,Normal,Known_Source,-1.6663593,-0.013511717,-3.3656943,9.067347
374025,9,normal,Normal,Known_Source,-1.5802064,-0.09918505,-98.04452,-10.704256
374291,9,normal,Normal,Known_Source,-1.8193735,-0.013280302,-18.788425,12.92045
376018,9,normal,Normal,Known_Source,-1.7864983,-0.014216755,-68.22186,-60.73328
376089,9,normal,Normal,Known_Source,-1.9134645,0.0090996325,84.173615,-6.985712
378920,9,normal,Normal,Known_Source,-1.731453,-0.010601617,-34.540237,30.837662
378945,9,normal,Normal,Known_Source,-1.8903663,0.02886512,-96.83022,14.981807
379683,9,normal,Normal,Known_Source,-1.7881109,-0.01149388,-72.863434,-53.301605
379848,9,normal,Normal,Known_Source,-1.5802064,-0.09918505,-98.04463,-10.704145
380207,9,normal,Normal,Known_Source,-1.8647468,0.045760933,-98.20812,24.928299
381062,9,normal,Normal,Known_Source,-1.7748829,-0.018677158,-23.618523,-23.817434
381607,9,normal,Normal,Known_Source,-1.8264662,-0.013730422,12.592599,-13.605496
382703,9,normal,Normal,Known_Source,-1.635771,-0.09790717,-97.0919,-9.74564
382826,9,normal,Normal,Known_Source,-1.7939348,-0.016619358,-54.491005,6.8369823
382914,9,normal,Normal,Known_Source,-1.8580735,-0.0021682787,80.03551,-7.835105
383679,9,normal,Normal,Known_Source,-1.8002139,-0.014708701,-28.073717,-17.639706
384113,9,normal,Normal,Known_Source,-1.8007197,-0.016717866,-12.672069,17.749414
384666,9,normal,Normal,Known_Source,-1.853877,0.024706252,-97.313736,14.299605
385106,9,normal,Normal,Known_Source,-2.1753366,0.049338184,48.606285,-66.686516
385462,9,normal,Normal,Known_Source,-1.8634573,-0.008903604,-21.197851,-61.53392
385907,9,normal,Normal,Known_Source,-1.8506464,-0.011316776,-32.646076,-81.719124
385926,9,normal,Normal,Known_Source,-1.7720807,0.016707353,51.140285,3.663816
386367,9,normal,Normal,Known_Source,-1.8540819,-0.011472797,-37.3476,-80.711365
386701,9,normal,Normal,Known_Source,-1.8664675,0.032761794,87.7951,-32.433815
386721,9,normal,Normal,Known_Source,-1.8228269,-0.014126476,-46.492374,-34.653156
386910,9,normal,Normal,Known_Source,-1.7647854,-0.019648604,-10.841933,-28.846594
387121,9,normal,Normal,Known_Source,-1.8562354,-0.009561721,-48.855244,-25.701944
387781,9,normal,Normal,Known_Source,-1.8151555,0.027396189,87.759605,-47.670704
388208,9,normal,Normal,Known_Source,-1.4280031,-0.10268629,-109.0151,-1.2468513
388435,9,normal,Normal,Known_Source,-1.8396363,0.017739182,79.67088,-41.13703
388937,9,normal,Normal,Known_Source,-1.775416,-0.019311968,-30.094057,-21.644005
389994,9,normal,Normal,Known_Source,-1.8398374,-0.010822233,6.2720833,-1.9172121
390112,9,normal,Normal,Known_Source,-1.8259598,-0.012417745,-33.030445,-32.267086
391033,9,normal,Normal,Known_Source,-1.8625777,0.030682977,92.17623,-22.684952
391096,9,normal,Normal,Known_Source,-1.8701147,0.07561311,-99.8977,27.007856
391212,9,normal,Normal,Known_Source,-1.7741768,-0.010822546,62.34066,-15.175004
391294,9,normal,Normal,Known_Source,-1.893925,0.05016493,-103.72213,-21.635603
392069,9,normal,Normal,Known_Source,-1.8908216,0.04252142,69.41963,-30.031605
393051,9,normal,Normal,Known_Source,-1.9008291,0.052258536,-103.50136,-21.72598
393249,9,normal,Normal,Known_Source,-1.8423779,-0.009900702,-47.609776,-30.025799
393443,9,normal,Normal,Known_Source,-1.8225818,-0.015045012,-36.860126,-57.609283
393890,9,normal,Normal,Known_Source,-1.803133,-0.015638197,-41.13841,14.584885
394451,9,normal,Normal,Known_Source,-1.8136668,-0.01637687,-46.613174,-53.32988
394803,9,normal,Normal,Known_Source,-1.8011224,-0.016565854,-16.512043,20.341518
394819,9,normal,Normal,Known_Source,-1.8105485,-0.016490046,-47.640694,-50.730034
395105,9,normal,Normal,Known_Source,-1.7833271,-0.009501345,71.13878,-4.2916627
395387,9,normal,Normal,Known_Source,-1.8275256,-0.010290575,-18.906387,-32.890938
396573,9,normal,Normal,Known_Source,-1.9007893,0.04506473,-103.26474,-21.166927
396835,9,normal,Normal,Known_Source,-1.7939063,-0.017533015,-22.326704,20.435719
397338,9,normal,Normal,Known_Source,-1.8592995,-0.009283323,-22.684011,-63.056744
397382,9,normal,Normal,Known_Source,-1.8481406,-0.011898455,-40.689075,-84.879776
397699,9,normal,Normal,Known_Source,-1.828614,0.026079066,-98.00198,13.687955
398257,9,normal,Normal,Known_Source,-1.8335981,-0.011738598,-50.150448,-33.50106
398385,9,normal,Normal,Known_Source,-1.807222,-0.013156593,-17.366589,-15.870013
398649,9,normal,Normal,Known_Source,-1.8121178,-0.0046821353,-68.99855,-56.975765
400240,9,normal,Normal,Known_Source,-1.8281202,-0.0114429,-30.719507,13.491602
400667,9,normal,Normal,Known_Source,-1.8554032,0.047265608,-106.12436,-21.970922
400963,9,normal,Normal,Known_Source,-1.8242124,-0.015325807,-30.036013,-62.41821
401290,9,normal,Normal,Known_Source,-1.8168463,-0.014213346,-5.8034463,12.90446
402095,9,normal,Normal,Known_Source,-1.7935407,-0.016677335,-54.491116,6.8385224
402329,9,normal,Normal,Known_Source,-1.8973091,0.03215706,82.901794,-23.327328
402557,9,normal,Normal,Known_Source,-1.863554,0.030748691,91.86565,-22.626362
403344,9,normal,Normal,Known_Source,-1.7570661,-0.02194296,-24.669514,-24.26728
403809,9,normal,Normal,Known_Source,-1.8024771,-0.007909903,-70.7922,-55.37712
404306,9,normal,Normal,Known_Source,-1.8643091,-0.008117434,-29.137384,-49.863163
404685,9,normal,Normal,Known_Source,-1.9043798,0.029415052,79.84343,-23.107496
405159,9,normal,Normal,Known_Source,-1.8128569,-0.01475912,-33.49386,-31.488705
405879,9,normal,Normal,Known_Source,-1.8148545,-0.016334236,-46.457047,-53.711193
406235,9,normal,Normal,Known_Source,-1.865346,-0.0014839243,6.198929,-28.800503
406824,9,normal,Normal,Known_Source,-1.7805526,-0.019211242,-52.071587,12.0313
407760,9,normal,Normal,Known_Source,-1.8526452,-0.008479718,-46.45766,-25.310785
407876,9,normal,Normal,Known_Source,-1.9105866,0.033728827,-96.5828,15.143337
408490,9,normal,Normal,Known_Source,-1.8241229,-0.012710778,-11.525768,12.176745
408691,9,normal,Normal,Known_Source,-1.847774,0.022921655,78.340614,-43.565086
409102,9,normal,Normal,Known_Source,-1.8378428,-0.010062948,-47.687046,-30.998558
409374,9,normal,Normal,Known_Source,-1.4124011,-0.09775821,-107.6595,-0.34153762
410135,9,normal,Normal,Known_Source,-1.7866509,-0.02353257,-18.977875,-14.613822
410270,9,normal,Normal,Known_Source,-1.7553083,-0.021658791,-13.235596,-27.276045
410572,9,normal,Normal,Known_Source,-1.8874009,0.030127263,81.60713,-23.21873
411527,9,normal,Normal,Known_Source,-1.8402675,-0.010758888,6.272539,-1.917383
412378,9,normal,Normal,Known_Source,-1.8290055,-0.012940522,11.257944,-4.829421
412760,9,normal,Normal,Known_Source,-1.8137149,-0.015452456,-46.4365,-39.01628
412858,9,normal,Normal,Known_Source,-1.7678399,-0.020675015,-29.35028,-22.296911
413003,9,normal,Normal,Known_Source,-1.7795304,-0.010608736,65.331345,-13.969437
413142,9,normal,Normal,Known_Source,-1.8618217,0.030942049,92.093575,-22.268784
413330,9,normal,Normal,Known_Source,-1.8646125,-0.00810821,-29.031384,-49.772396
414212,9,normal,Normal,Known_Source,-1.8117806,-0.014504329,-21.03547,18.501347
414430,9,normal,Normal,Known_Source,-1.7787355,-0.018803108,-30.090559,-21.648043
414868,9,normal,Normal,Known_Source,-1.8616616,0.034047835,93.22943,-24.88203
415917,9,normal,Normal,Known_Source,3.4135811,1.2315216,7.736663,31.701378
416823,9,normal,Normal,Known_Source,-1.8276917,-0.010894433,-43.813515,2.2814317
417219,9,normal,Normal,Known_Source,-1.852536,-0.011772491,-38.865177,-81.079704
417399,9,normal,Normal,Known_Source,-1.8179557,-0.012160873,-34.500015,-16.760492
417443,9,normal,Normal,Known_Source,-1.7862545,-0.009279672,71.319984,-4.5136724
417856,9,normal,Normal,Known_Source,-1.8976893,0.02553568,-96.61924,15.180931
418959,9,normal,Normal,Known_Source,-1.854734,-0.008140294,-50.205177,-29.838915
419523,9,normal,Normal,Known_Source,-1.8680179,0.030785078,90.6596,-22.446098
419800,9,normal,Normal,Known_Source,-1.8255644,-0.013286554,-45.11817,-32.714016
420285,9,normal,Normal,Known_Source,-1.9136052,0.049568333,-102.91066,-21.358925
420862,9,normal,Normal,Known_Source,-1.7535337,-0.021068513,-5.2200875,-30.613897
421138,9,normal,Normal,Known_Source,-1.8570209,-0.01011282,-23.880005,-72.02271
421716,9,normal,Normal,Known_Source,2.156191,-0.75341237,-52.292213,40.792656
421808,9,normal,Normal,Known_Source,-1.8425595,-0.012224495,-30.795675,-81.8016
421924,9,normal,Normal,Known_Source,-1.7908496,-0.0070328224,-17.329762,21.051805
422352,9,normal,Normal,Known_Source,-1.7675025,-0.020769186,-30.122156,-21.970798
422633,9,normal,Normal,Known_Source,-1.8109066,-0.013658036,-51.80617,1.4581231
422637,9,normal,Normal,Known_Source,-1.8473235,-0.011474583,-26.973293,-60.13196
423134,9,normal,Normal,Known_Source,-1.82992,-0.013938468,-34.854042,-58.018627
423349,9,normal,Normal,Known_Source,-1.8395334,0.018708302,80.50964,-41.147217
423835,9,normal,Normal,Known_Source,-1.8236706,-0.014706969,-32.013733,-70.32716
424823,9,normal,Normal,Known_Source,-1.8461363,-0.013692837,-11.392237,-45.84634
425315,9,normal,Normal,Known_Source,-1.8178556,-0.015047584,-47.932747,-44.37917
425639,9,normal,Normal,Known_Source,-1.9562829,0.09012557,-101.03073,26.666618
426330,9,normal,Normal,Known_Source,-1.8121221,-0.0124841295,-20.785458,-15.1966715
426384,9,normal,Normal,Known_Source,-1.8406975,-0.010819852,-59.748013,-42.907417
426647,9,normal,Normal,Known_Source,-1.8250678,0.04385323,63.75237,-25.271282
426703,9,normal,Normal,Known_Source,-1.8424455,-0.014103228,-12.621115,-47.83338
426872,9,normal,Normal,Known_Source,-1.832516,-0.011551794,-33.036095,-33.647236
427254,9,normal,Normal,Known_Source,-1.8332291,-0.010356657,-35.47953,10.765517
427517,9,normal,Normal,Known_Source,-1.8273294,-0.01152703,-32.73919,13.392783
427854,9,normal,Normal,Known_Source,-1.6203543,-0.040519733,-62.554676,-61.500633
428221,9,normal,Normal,Known_Source,-2.1728747,0.047643457,48.601665,-66.68498
428545,9,normal,Normal,Known_Source,-1.8735583,0.033695832,89.24875,-23.855904
429034,9,normal,Normal,Known_Source,-1.7855781,-0.009408139,71.14697,-4.589935
429490,9,normal,Normal,Known_Source,-1.8048586,-0.021850854,-33.05946,6.862864
429694,9,normal,Normal,Known_Source,-0.4393168,-0.20016721,-59.401833,30.182405
430222,9,normal,Normal,Known_Source,-1.8100996,-0.014899138,-36.788036,-31.948198
430445,9,normal,Normal,Known_Source,-1.8223848,-0.015051749,-36.84427,-57.643288
430497,9,normal,Normal,Known_Source,-1.8443785,-0.013738066,-11.799265,-44.93558
431040,9,normal,Normal,Known_Source,-1.8421078,-0.012410708,-27.312548,-60.332172
431763,9,normal,Normal,Known_Source,-1.8305429,-0.014003046,-30.3333,-61.791435
431971,9,normal,Normal,Known_Source,-1.8291643,-0.011346187,-24.401814,12.276526
432029,9,normal,Normal,Known_Source,-1.7926693,-0.016808592,-54.492462,6.838947
432183,9,normal,Normal,Known_Source,-1.3762251,-0.06646173,29.032957,0.7181018
432347,9,normal,Normal,Known_Source,-1.8659418,0.034389317,92.48192,-25.13371
432588,9,normal,Normal,Known_Source,-1.84952,0.023557367,82.49891,-37.850506
432918,9,normal,Normal,Known_Source,-1.894196,0.032117277,-96.78597,14.854601
433146,9,normal,Normal,Known_Source,-1.9220595,0.039611887,69.0274,-30.633179
