index,class_id,class,family,split_role,pca1,pca2,tsne1,tsne2
1035562,5,dos-slowloris,DoS,Known_Source,-2.2428427,-0.20047097,-6.3718195,-8.285971
1035563,5,dos-slowloris,DoS,Known_Source,4.811482,-2.1725566,71.07461,-15.109485
1035575,5,dos-slowloris,DoS,Known_Source,-2.4023964,-0.9923909,20.930624,-35.72667
1035577,5,dos-slowloris,DoS,Known_Source,-2.362496,-0.983697,21.38149,-35.186665
1035597,5,dos-slowloris,DoS,Known_Source,4.809449,-2.1711712,70.14854,-16.08501
1035618,5,dos-slowloris,DoS,Known_Source,-2.2428594,-0.20043144,13.337502,-7.285818
1035626,5,dos-slowloris,DoS,Known_Source,4.7212324,-2.1551466,67.224884,-4.7051196
1035632,5,dos-slowloris,DoS,Known_Source,-2.2428443,-0.20048319,-15.154254,-12.503705
1035803,5,dos-slowloris,DoS,Known_Source,9.306975,-7.3953786,59.65154,-51.20355
1036306,5,dos-slowloris,DoS,Known_Source,9.306969,-7.395374,64.51925,-50.856415
1036330,5,dos-slowloris,DoS,Known_Source,9.306974,-7.395378,60.068707,-51.087006
1036479,5,dos-slowloris,DoS,Known_Source,9.306972,-7.395378,62.813606,-50.550472
1036688,5,dos-slowloris,DoS,Known_Source,9.306972,-7.3953776,62.60624,-50.534767
1036698,5,dos-slowloris,DoS,Known_Source,9.306973,-7.3953786,59.96173,-51.032124
1036734,5,dos-slowloris,DoS,Known_Source,9.306971,-7.3953776,62.503525,-50.502644
1036918,5,dos-slowloris,DoS,Known_Source,-2.242841,-0.20046946,-4.425922,-7.874683
1036936,5,dos-slowloris,DoS,Known_Source,-2.2428372,-0.20047343,-6.4045544,-8.05052
1036951,5,dos-slowloris,DoS,Known_Source,4.802071,-2.1818204,72.13834,-17.997135
1036967,5,dos-slowloris,DoS,Known_Source,-2.2428586,-0.20045632,1.0365014,-9.007787
1036968,5,dos-slowloris,DoS,Known_Source,4.7241096,-2.1575947,61.18977,-8.052405
1036976,5,dos-slowloris,DoS,Known_Source,4.7151227,-2.1540236,59.75495,-4.532284
1036999,5,dos-slowloris,DoS,Known_Source,-2.2428515,-0.20047182,-9.6539,-9.649302
1037000,5,dos-slowloris,DoS,Known_Source,-2.2428372,-0.20047456,-6.8731303,-8.263879
1037004,5,dos-slowloris,DoS,Known_Source,4.7172594,-2.154398,62.056015,-5.122715
1037006,5,dos-slowloris,DoS,Known_Source,-2.2428405,-0.2004695,-4.275762,-7.8309
1037010,5,dos-slowloris,DoS,Known_Source,-2.2428455,-0.20045242,7.056478,-8.270614
1037016,5,dos-slowloris,DoS,Known_Source,-2.2428424,-0.20045468,6.6787157,-8.323159
1037017,5,dos-slowloris,DoS,Known_Source,4.7243123,-2.1577086,61.32108,-8.175142
1037018,5,dos-slowloris,DoS,Known_Source,4.8108864,-2.1722622,70.37597,-15.503688
1037021,5,dos-slowloris,DoS,Known_Source,9.424125,-7.461231,65.70411,-62.185307
1037022,5,dos-slowloris,DoS,Known_Source,9.424133,-7.4612355,65.695724,-62.182594
1037047,5,dos-slowloris,DoS,Known_Source,9.424127,-7.461231,65.70411,-62.18531
1037053,5,dos-slowloris,DoS,Known_Source,9.424128,-7.4612308,65.70411,-62.185307
1037062,5,dos-slowloris,DoS,Known_Source,9.424126,-7.4612308,65.695724,-62.18257
1037064,5,dos-slowloris,DoS,Known_Source,9.424129,-7.4612317,65.69572,-62.18257
1037067,5,dos-slowloris,DoS,Known_Source,9.424127,-7.461232,65.70411,-62.185314
1037076,5,dos-slowloris,DoS,Known_Source,-2.242846,-0.20045191,7.2296906,-8.256129
1037083,5,dos-slowloris,DoS,Known_Source,-2.2428467,-0.2004596,2.251174,-8.595733
1037091,5,dos-slowloris,DoS,Known_Source,4.724547,-2.1578124,61.35013,-8.199503
1037093,5,dos-slowloris,DoS,Known_Source,4.7244253,-2.1577551,61.31376,-8.171096
1037119,5,dos-slowloris,DoS,Known_Source,5.0211725,-2.245041,74.51532,-37.4942
1037120,5,dos-slowloris,DoS,Known_Source,-2.3301373,-0.9766467,23.328001,-34.21409
1037124,5,dos-slowloris,DoS,Known_Source,-2.383033,-0.98817176,21.084534,-35.519573
1037127,5,dos-slowloris,DoS,Known_Source,-2.3227906,-0.9750462,24.639683,-33.870567
1037128,5,dos-slowloris,DoS,Known_Source,-2.4023962,-0.99239093,20.930624,-35.726665
1037130,5,dos-slowloris,DoS,Known_Source,-2.312619,-0.9728307,26.9183,-32.87996
1037134,5,dos-slowloris,DoS,Known_Source,-2.3694787,-0.98521847,21.249016,-35.326153
1037147,5,dos-slowloris,DoS,Known_Source,-2.3365605,-0.9780462,22.552488,-34.42901
1037150,5,dos-slowloris,DoS,Known_Source,-2.3246732,-0.97545636,24.251947,-34.004818
1037406,5,dos-slowloris,DoS,Known_Source,-2.242863,-0.20044191,8.587033,-7.591181
1037768,9,normal,Normal,Known_Source,4.5665097,-1.676328,29.896458,-9.454011
1039160,5,dos-slowloris,DoS,Known_Source,4.8034015,-2.1814137,72.10807,-18.008947
1039163,5,dos-slowloris,DoS,Known_Source,11.393124,-8.563869,67.4823,-77.17574
1039169,5,dos-slowloris,DoS,Known_Source,11.3931265,-8.563871,67.4823,-77.17575
1039174,5,dos-slowloris,DoS,Known_Source,11.393125,-8.56387,67.4823,-77.17575
1039186,5,dos-slowloris,DoS,Known_Source,11.393124,-8.56387,67.4823,-77.17575
1039195,5,dos-slowloris,DoS,Known_Source,11.393119,-8.563867,67.4823,-77.17575
1039198,5,dos-slowloris,DoS,Known_Source,11.393125,-8.56387,67.4823,-77.17575
1039206,5,dos-slowloris,DoS,Known_Source,4.716634,-2.1542182,62.484287,-5.9491453
1039209,5,dos-slowloris,DoS,Known_Source,-2.2428305,-0.20048884,-14.160656,-13.20423
1039221,5,dos-slowloris,DoS,Known_Source,4.717187,-2.1543946,62.177612,-5.463752
1039242,5,dos-slowloris,DoS,Known_Source,-2.2428315,-0.20048887,-14.499144,-13.395452
1039248,5,dos-slowloris,DoS,Known_Source,4.7236567,-2.1573849,61.084126,-7.9546824
1039254,5,dos-slowloris,DoS,Known_Source,-2.2428298,-0.20048836,-13.6674595,-12.786228
1039257,5,dos-slowloris,DoS,Known_Source,5.020707,-2.2443066,72.87942,-38.162594
1039258,5,dos-slowloris,DoS,Known_Source,-2.2428558,-0.2004236,14.9014435,-7.1392446
1039276,5,dos-slowloris,DoS,Known_Source,5.0260043,-2.247638,75.88959,-37.63078
1039297,5,dos-slowloris,DoS,Known_Source,-2.3095493,-0.9721623,27.342697,-32.62517
1039304,5,dos-slowloris,DoS,Known_Source,-2.3123631,-0.97277504,26.956835,-32.857075
1039323,5,dos-slowloris,DoS,Known_Source,-2.2428498,-0.20044485,10.068284,-7.7455626
1039332,5,dos-slowloris,DoS,Known_Source,4.7161837,-2.1538696,63.446243,-5.001393
1039336,5,dos-slowloris,DoS,Known_Source,-2.242852,-0.20044412,10.000709,-7.7308383
1039346,5,dos-slowloris,DoS,Known_Source,4.7198167,-2.1545806,67.183876,-4.688064
1039348,5,dos-slowloris,DoS,Known_Source,4.7150073,-2.1539326,59.79269,-4.5135326
1039350,5,dos-slowloris,DoS,Known_Source,5.018907,-2.243441,73.17434,-38.9001
1039351,5,dos-slowloris,DoS,Known_Source,-2.242871,-0.2004286,12.88431,-7.2298746
1039354,5,dos-slowloris,DoS,Known_Source,4.714726,-2.1527872,64.50457,-4.3309627
1039359,5,dos-slowloris,DoS,Known_Source,4.7210283,-2.1550505,67.217964,-4.674679
1043497,5,dos-slowloris,DoS,Known_Source,-2.3170528,-0.9737964,26.083307,-33.29136
1043501,5,dos-slowloris,DoS,Known_Source,-2.3365605,-0.97804624,22.552492,-34.429005
1043502,5,dos-slowloris,DoS,Known_Source,-2.334188,-0.97752935,22.797527,-34.348515
1043516,5,dos-slowloris,DoS,Known_Source,4.80221,-2.1808443,72.11137,-18.008018
1043520,9,normal,Normal,Known_Source,-2.4872134,-0.5485074,-43.169727,-17.576866
1043553,5,dos-slowloris,DoS,Known_Source,-2.2428396,-0.20047083,-5.19301,-7.814602
1043555,5,dos-slowloris,DoS,Known_Source,-2.242864,-0.20041963,14.890756,-7.0517526
1043559,5,dos-slowloris,DoS,Known_Source,-2.2428398,-0.20046726,-1.2513895,-8.00304
1043564,5,dos-slowloris,DoS,Known_Source,9.306991,-7.395383,59.332073,-52.152653
1043573,5,dos-slowloris,DoS,Known_Source,9.3069935,-7.3953843,58.003525,-51.94423
1043576,5,dos-slowloris,DoS,Known_Source,9.30699,-7.395384,62.14627,-52.42571
1043581,5,dos-slowloris,DoS,Known_Source,9.306989,-7.395383,62.258987,-52.403587
1043583,5,dos-slowloris,DoS,Known_Source,9.306991,-7.395384,62.11504,-52.435524
1043584,5,dos-slowloris,DoS,Known_Source,9.306993,-7.395385,58.829838,-52.090416
1043595,5,dos-slowloris,DoS,Known_Source,-2.242863,-0.20042002,14.890609,-7.052376
1043606,5,dos-slowloris,DoS,Known_Source,5.0240397,-2.245616,71.76083,-38.324608
1043607,5,dos-slowloris,DoS,Known_Source,-2.2428417,-0.20046547,-0.4255601,-8.179633
1043611,5,dos-slowloris,DoS,Known_Source,4.72199,-2.1563199,61.23015,-7.486172
1043632,5,dos-slowloris,DoS,Known_Source,4.71645,-2.15401,61.81311,-5.0160356
1043642,5,dos-slowloris,DoS,Known_Source,-2.2428336,-0.20046386,2.9863875,-8.25063
1043648,5,dos-slowloris,DoS,Known_Source,-2.2428308,-0.20049107,-15.570266,-13.962707
1043651,5,dos-slowloris,DoS,Known_Source,5.019494,-2.243729,73.04853,-38.380783
1043655,5,dos-slowloris,DoS,Known_Source,-2.2428577,-0.20045911,-0.6535749,-9.092954
1043664,5,dos-slowloris,DoS,Known_Source,4.8089423,-2.1709142,70.231575,-16.059296
1043665,5,dos-slowloris,DoS,Known_Source,-2.2428296,-0.200492,-15.630295,-14.026528
1043670,5,dos-slowloris,DoS,Known_Source,5.282887,-5.345831,40.145008,-43.61765
1043691,5,dos-slowloris,DoS,Known_Source,5.282899,-5.3458347,40.14501,-43.617645
1043693,5,dos-slowloris,DoS,Known_Source,5.2828994,-5.3458347,40.145008,-43.617645
1043699,5,dos-slowloris,DoS,Known_Source,5.2829013,-5.345836,40.14501,-43.617645
1043713,5,dos-slowloris,DoS,Known_Source,5.0192327,-2.2446277,76.248764,-36.001183
1043719,5,dos-slowloris,DoS,Known_Source,4.7162905,-2.1539626,61.86955,-5.2009263
1043722,5,dos-slowloris,DoS,Known_Source,-2.2428496,-0.2004567,3.0977442,-8.612873
1043723,5,dos-slowloris,DoS,Known_Source,-2.2428365,-0.20045975,5.0323057,-8.405564
1043725,5,dos-slowloris,DoS,Known_Source,5.02385,-2.2455623,71.72329,-38.187992
1043731,5,dos-slowloris,DoS,Known_Source,-2.2428539,-0.2004394,11.813063,-7.392785
1043733,5,dos-slowloris,DoS,Known_Source,-2.2428358,-0.20045334,8.724256,-8.449006
1043738,5,dos-slowloris,DoS,Known_Source,2.7697263,-1.4650263,55.387054,-7.367901
1043755,5,dos-slowloris,DoS,Known_Source,-2.2428408,-0.20046839,-3.3997178,-7.8628654
1043757,5,dos-slowloris,DoS,Known_Source,-2.2428436,-0.20046188,1.7283875,-8.463692
1043760,5,dos-slowloris,DoS,Known_Source,3.8965638,-4.5414133,39.788464,-43.318844
1043770,5,dos-slowloris,DoS,Known_Source,3.896568,-4.541415,39.788464,-43.318848
1043773,5,dos-slowloris,DoS,Known_Source,3.8965685,-4.5414147,39.788467,-43.318848
1043774,5,dos-slowloris,DoS,Known_Source,3.900423,-4.5437803,39.789795,-43.31998
1043783,5,dos-slowloris,DoS,Known_Source,-2.242833,-0.20048758,-14.091369,-12.910725
1043799,5,dos-slowloris,DoS,Known_Source,-2.2428367,-0.20045221,9.039215,-8.362687
1043801,5,dos-slowloris,DoS,Known_Source,2.2686188,-1.257894,55.318573,-7.541504
1043805,5,dos-slowloris,DoS,Known_Source,-2.2428658,-0.20044282,7.4973745,-7.7344713
1043814,5,dos-slowloris,DoS,Known_Source,-2.242853,-0.20046505,-4.8522906,-9.199382
1043821,5,dos-slowloris,DoS,Known_Source,2.7647073,-3.8849878,39.37254,-42.96484
1043841,5,dos-slowloris,DoS,Known_Source,2.7647245,-3.884993,39.372543,-42.964848
1043847,5,dos-slowloris,DoS,Known_Source,2.7647278,-3.8849943,39.372543,-42.96485
1043850,5,dos-slowloris,DoS,Known_Source,2.7647302,-3.884995,39.372543,-42.964848
1043852,5,dos-slowloris,DoS,Known_Source,2.7647312,-3.8849955,39.372543,-42.964848
1043859,5,dos-slowloris,DoS,Known_Source,2.764734,-3.884996,39.372543,-42.96485
1043876,5,dos-slowloris,DoS,Known_Source,-2.2428472,-0.20048156,-15.0382395,-12.18841
1043877,5,dos-slowloris,DoS,Known_Source,-2.2428298,-0.2004916,-15.579118,-13.994368
1043878,5,dos-slowloris,DoS,Known_Source,1.7139665,-1.0692037,55.367924,-7.3915205
1043882,5,dos-slowloris,DoS,Known_Source,1.6755471,-1.0548314,55.367554,-7.3920455
1043892,5,dos-slowloris,DoS,Known_Source,-2.242835,-0.20047978,-10.063686,-9.964936
1043894,5,dos-slowloris,DoS,Known_Source,1.5402242,-1.0052176,55.364616,-7.3933177
1043906,5,dos-slowloris,DoS,Known_Source,-2.2428339,-0.20045912,6.2914305,-8.392611
1043908,5,dos-slowloris,DoS,Known_Source,-2.2428436,-0.20047942,-11.501899,-10.444013
1043918,5,dos-slowloris,DoS,Known_Source,-2.2428508,-0.2004489,7.6996765,-8.091263
1043919,5,dos-slowloris,DoS,Known_Source,1.6421865,-1.0231123,55.314274,-7.551741
1043936,5,dos-slowloris,DoS,Known_Source,1.5019699,-3.1526072,38.859097,-42.51263
1043944,5,dos-slowloris,DoS,Known_Source,1.5019747,-3.152609,38.859097,-42.512634
1043946,5,dos-slowloris,DoS,Known_Source,1.5019764,-3.1526096,38.859097,-42.512634
1043952,5,dos-slowloris,DoS,Known_Source,1.2857807,-0.9370558,55.359226,-7.3942757
1043953,5,dos-slowloris,DoS,Known_Source,1.5822383,-1.0007769,55.313896,-7.5525546
1043957,5,dos-slowloris,DoS,Known_Source,-2.2428393,-0.20047268,-6.5044827,-8.176565
1043959,5,dos-slowloris,DoS,Known_Source,-2.2428446,-0.20046341,0.09283585,-8.351857
1044001,5,dos-slowloris,DoS,Known_Source,1.329628,-3.052471,38.780537,-42.442963
1044026,5,dos-slowloris,DoS,Known_Source,-2.2428565,-0.20043051,13.889347,-7.262988
1044030,5,dos-slowloris,DoS,Known_Source,1.0803862,-0.9343681,50.676846,-11.138071
1044032,5,dos-slowloris,DoS,Known_Source,0.86411035,-0.85287297,50.66537,-11.073842
1044033,5,dos-slowloris,DoS,Known_Source,-2.242861,-0.20042375,14.688439,-7.180354
1044048,5,dos-slowloris,DoS,Known_Source,0.70137334,-0.79093695,50.658962,-11.071993
1044066,5,dos-slowloris,DoS,Known_Source,0.22129592,-2.40939,37.42343,-41.24395
1044078,5,dos-slowloris,DoS,Known_Source,0.22130792,-2.409393,37.42342,-41.2435
1044097,5,dos-slowloris,DoS,Known_Source,-2.2428575,-0.2004559,1.539523,-8.96286
1044108,5,dos-slowloris,DoS,Known_Source,-2.2428648,-0.20043877,10.025241,-7.4952397
1044118,5,dos-slowloris,DoS,Known_Source,-0.9099486,-1.753159,33.58997,-40.135555
1044124,5,dos-slowloris,DoS,Known_Source,-0.90994483,-1.7531604,33.58999,-40.135567
1044127,5,dos-slowloris,DoS,Known_Source,-0.9099439,-1.7531606,33.589996,-40.13557
1044143,5,dos-slowloris,DoS,Known_Source,-2.2428267,-0.20047373,-2.701389,-6.8064375
1044156,5,dos-slowloris,DoS,Known_Source,-2.2428606,-0.20044297,8.593109,-7.656961
1044159,5,dos-slowloris,DoS,Known_Source,-1.8777354,0.40333235,-10.769343,3.0826426
1044165,5,dos-slowloris,DoS,Known_Source,-2.2428527,-0.20044324,10.3219185,-7.653999
1044171,5,dos-slowloris,DoS,Known_Source,-2.0788286,0.43624035,-11.080059,3.0197515
1044177,5,dos-slowloris,DoS,Known_Source,-2.1363251,0.39183566,-11.263601,2.9807222
1044181,5,dos-slowloris,DoS,Known_Source,-2.176816,0.33688387,-11.449546,2.9433804
1044183,5,dos-slowloris,DoS,Known_Source,-2.330217,-0.20059682,13.858226,-5.876856
1044196,5,dos-slowloris,DoS,Known_Source,-2.1937122,-0.25988588,-55.492702,-43.6195
1044200,5,dos-slowloris,DoS,Known_Source,-2.193366,-0.25985152,-55.492085,-43.618317
1044220,5,dos-slowloris,DoS,Known_Source,-2.192853,-0.25983393,-55.492126,-43.619278
1044227,5,dos-slowloris,DoS,Known_Source,-2.192865,-0.25983346,-55.492176,-43.619453
1044229,5,dos-slowloris,DoS,Known_Source,-2.1928475,-0.25983414,-55.492107,-43.6193
1044232,5,dos-slowloris,DoS,Known_Source,-2.1928167,-0.25983554,-55.491943,-43.61919
1044264,5,dos-slowloris,DoS,Known_Source,-2.0807858,-0.48004237,24.315458,-29.340508
1044274,5,dos-slowloris,DoS,Known_Source,-2.058645,-0.46925488,24.317072,-29.338577
1044283,5,dos-slowloris,DoS,Known_Source,-2.067042,-0.47828874,24.31497,-29.344954
1044292,5,dos-slowloris,DoS,Known_Source,-2.0565653,-0.4689945,24.316818,-29.338926
1044301,5,dos-slowloris,DoS,Known_Source,-2.0579956,-0.46917343,24.317015,-29.338701
1044308,5,dos-slowloris,DoS,Known_Source,-2.0575063,-0.46911204,24.317032,-29.338762
1044312,5,dos-slowloris,DoS,Known_Source,-2.0578363,-0.4691534,24.316998,-29.338717
1044318,5,dos-slowloris,DoS,Known_Source,-2.0640907,-0.47791418,24.314764,-29.345648
1044335,5,dos-slowloris,DoS,Known_Source,-2.2835286,-0.721028,24.344671,-29.644073
1044349,4,dos-slowhttptest,DoS,Known_Source,9.480809,-4.3562646,101.30134,-40.52201
1044355,4,dos-slowhttptest,DoS,Known_Source,2.873165,-0.91221523,55.37193,-7.3798556
1044381,4,dos-slowhttptest,DoS,Known_Source,9.473333,-4.3540235,101.21253,-40.832153
1044384,4,dos-slowhttptest,DoS,Known_Source,9.473836,-4.3532457,101.02217,-40.504807
1044395,4,dos-slowhttptest,DoS,Known_Source,9.471824,-4.3525844,100.94322,-40.546566
1044398,4,dos-slowhttptest,DoS,Known_Source,9.471543,-4.3527303,100.94161,-40.552315
1044399,4,dos-slowhttptest,DoS,Known_Source,9.470506,-4.3542686,101.13832,-40.91213
1044403,4,dos-slowhttptest,DoS,Known_Source,9.46948,-4.353284,101.09172,-40.920822
1044405,4,dos-slowhttptest,DoS,Known_Source,9.468034,-4.3527713,101.00429,-40.935436
1044407,4,dos-slowhttptest,DoS,Known_Source,9.469986,-4.3498554,100.834946,-40.609283
1044441,4,dos-slowhttptest,DoS,Known_Source,9.3993025,-4.3232217,99.36603,-41.748302
1044447,4,dos-slowhttptest,DoS,Known_Source,9.398151,-4.324496,99.36486,-41.74941
1044464,4,dos-slowhttptest,DoS,Known_Source,9.395642,-4.321742,99.31909,-41.775463
1044468,4,dos-slowhttptest,DoS,Known_Source,9.39244,-4.322306,99.30395,-41.784466
1044471,4,dos-slowhttptest,DoS,Known_Source,9.392032,-4.320525,99.297356,-41.7881
1044473,4,dos-slowhttptest,DoS,Known_Source,9.392539,-4.319741,99.29621,-41.78863
1044493,4,dos-slowhttptest,DoS,Known_Source,0.9750936,-1.4112413,53.506157,-18.08719
1044504,4,dos-slowhttptest,DoS,Known_Source,0.9799112,-1.4128445,49.084923,-62.649708
1044527,4,dos-slowhttptest,DoS,Known_Source,0.9774766,-1.4121257,59.981743,-27.442215
1044530,4,dos-slowhttptest,DoS,Known_Source,0.97919065,-1.4126216,49.199654,-63.070755
1044532,4,dos-slowhttptest,DoS,Known_Source,0.9777799,-1.4122479,58.49185,-29.63901
1044535,4,dos-slowhttptest,DoS,Known_Source,0.97770935,-1.4122369,57.857,-30.347605
1044541,4,dos-slowhttptest,DoS,Known_Source,0.9752079,-1.4113114,52.873913,-17.794313
1044554,4,dos-slowhttptest,DoS,Known_Source,8.812681,-4.0827317,81.86762,-64.022835
1044565,4,dos-slowhttptest,DoS,Known_Source,8.613134,-4.0341563,82.51723,-61.816437
1044568,4,dos-slowhttptest,DoS,Known_Source,8.610398,-4.0330453,82.518166,-61.817818
1044569,4,dos-slowhttptest,DoS,Known_Source,8.610917,-4.032736,82.51816,-61.817978
1044576,4,dos-slowhttptest,DoS,Known_Source,0.9783198,-1.4125808,39.67364,-19.442205
1044586,4,dos-slowhttptest,DoS,Known_Source,0.9775487,-1.4121054,61.505672,-24.579187
1044592,4,dos-slowhttptest,DoS,Known_Source,0.9774419,-1.4121039,60.491985,-26.513657
1044598,4,dos-slowhttptest,DoS,Known_Source,0.9777232,-1.4122123,59.374954,-28.42791
1044605,4,dos-slowhttptest,DoS,Known_Source,0.98018795,-1.4129839,49.44482,-64.0196
1044606,4,dos-slowhttptest,DoS,Known_Source,0.9803727,-1.4130957,50.014233,-66.14203
1044608,4,dos-slowhttptest,DoS,Known_Source,0.9758318,-1.4116325,45.438732,-16.958931
1044617,4,dos-slowhttptest,DoS,Known_Source,0.9773559,-1.4120517,61.34617,-24.846598
1044626,4,dos-slowhttptest,DoS,Known_Source,0.97759783,-1.4121689,59.73371,-27.86923
1044634,4,dos-slowhttptest,DoS,Known_Source,0.97525454,-1.411339,50.8305,-17.225786
1044640,4,dos-slowhttptest,DoS,Known_Source,0.9777677,-1.4122742,56.878677,-31.29769
1044641,4,dos-slowhttptest,DoS,Known_Source,0.9776796,-1.4122194,54.771923,-32.785942
1044652,4,dos-slowhttptest,DoS,Known_Source,0.9784045,-1.4126326,39.620823,-17.302784
1044656,4,dos-slowhttptest,DoS,Known_Source,0.9773136,-1.4120257,61.582363,-24.320456
1044659,4,dos-slowhttptest,DoS,Known_Source,0.97871745,-1.41276,39.537388,-15.814722
1044662,4,dos-slowhttptest,DoS,Known_Source,0.97790635,-1.4122959,54.66382,-32.8411
1044663,4,dos-slowhttptest,DoS,Known_Source,0.9775606,-1.4121451,60.315304,-26.856245
1044688,4,dos-slowhttptest,DoS,Known_Source,0.9780066,-1.41242,43.627983,-28.997633
1044695,4,dos-slowhttptest,DoS,Known_Source,0.9777709,-1.4122428,58.633568,-29.452583
1044700,4,dos-slowhttptest,DoS,Known_Source,0.97815317,-1.4124783,40.291317,-23.534523
1044704,4,dos-slowhttptest,DoS,Known_Source,0.9799244,-1.4128833,49.0437,-62.48439
1044713,4,dos-slowhttptest,DoS,Known_Source,0.9783264,-1.4125844,39.67047,-19.37294
1044715,4,dos-slowhttptest,DoS,Known_Source,0.97590566,-1.4116776,45.242348,-16.952545
1044720,4,dos-slowhttptest,DoS,Known_Source,0.9775739,-1.4121218,61.317333,-24.956242
1044732,4,dos-slowhttptest,DoS,Known_Source,0.97803175,-1.4123739,49.88799,-33.239513
1044757,4,dos-slowhttptest,DoS,Known_Source,8.709251,-4.0403085,81.57754,-63.761242
1044759,4,dos-slowhttptest,DoS,Known_Source,8.708964,-4.041039,81.577995,-63.76069
1044760,4,dos-slowhttptest,DoS,Known_Source,8.708955,-4.040825,81.577705,-63.760735
1044763,4,dos-slowhttptest,DoS,Known_Source,8.710253,-4.040254,81.57797,-63.75967
1044771,4,dos-slowhttptest,DoS,Known_Source,8.707133,-4.038975,81.57402,-63.750004
1044779,4,dos-slowhttptest,DoS,Known_Source,0.9778464,-1.4122896,52.65788,-33.432373
1044780,4,dos-slowhttptest,DoS,Known_Source,0.9783267,-1.4125856,39.664555,-19.248041
1044781,4,dos-slowhttptest,DoS,Known_Source,0.97804695,-1.412443,42.30934,-27.59763
1044787,4,dos-slowhttptest,DoS,Known_Source,0.97861284,-1.4126972,39.610176,-17.46853
1044799,4,dos-slowhttptest,DoS,Known_Source,0.9751484,-1.4112734,51.999,-17.485851
1044801,4,dos-slowhttptest,DoS,Known_Source,0.97773737,-1.412222,59.181236,-28.708693
1044807,4,dos-slowhttptest,DoS,Known_Source,0.9778351,-1.4123125,48.384666,-32.66477
1044808,4,dos-slowhttptest,DoS,Known_Source,0.97792816,-1.4123391,55.432316,-32.373775
1044814,4,dos-slowhttptest,DoS,Known_Source,5.319062,-1.8383781,71.55745,-35.20283
1044820,4,dos-slowhttptest,DoS,Known_Source,0.97566265,-1.4115291,47.66277,-16.957314
1044854,4,dos-slowhttptest,DoS,Known_Source,0.97784364,-1.4123178,48.09925,-32.532936
1044856,4,dos-slowhttptest,DoS,Known_Source,0.9781299,-1.4124639,40.465935,-24.099089
1044862,4,dos-slowhttptest,DoS,Known_Source,0.9784274,-1.4125836,39.94674,-22.005636
1044866,4,dos-slowhttptest,DoS,Known_Source,0.9778417,-1.4122868,52.90225,-33.3992
1044872,4,dos-slowhttptest,DoS,Known_Source,0.97534883,-1.4113669,51.065308,-17.26765
1044873,4,dos-slowhttptest,DoS,Known_Source,5.760664,-2.0327477,73.49576,-34.39335
1044880,4,dos-slowhttptest,DoS,Known_Source,0.97853404,-1.4127126,39.556385,-15.581799
1044893,4,dos-slowhttptest,DoS,Known_Source,0.97518295,-1.4112973,53.073944,-17.880663
1044897,4,dos-slowhttptest,DoS,Known_Source,0.9782307,-1.4124945,43.09068,-29.049349
1044899,4,dos-slowhttptest,DoS,Known_Source,0.9780325,-1.412435,42.724697,-28.120577
1044915,4,dos-slowhttptest,DoS,Known_Source,0.97744614,-1.4121077,60.50755,-26.49105
1044916,4,dos-slowhttptest,DoS,Known_Source,0.9755517,-1.4114907,48.742252,-16.983772
1044918,4,dos-slowhttptest,DoS,Known_Source,0.9751919,-1.4113009,51.53464,-17.36533
1044935,4,dos-slowhttptest,DoS,Known_Source,0.97843754,-1.4126204,39.660236,-19.24909
1044938,4,dos-slowhttptest,DoS,Known_Source,0.97788996,-1.4123145,50.759205,-33.440205
1044947,4,dos-slowhttptest,DoS,Known_Source,9.157212,-4.2256813,97.438995,-42.777847
1044953,4,dos-slowhttptest,DoS,Known_Source,8.604975,-3.9976625,81.15006,-63.34612
1044960,4,dos-slowhttptest,DoS,Known_Source,8.604516,-3.9974732,81.150734,-63.34551
1044963,4,dos-slowhttptest,DoS,Known_Source,8.604634,-3.9971206,81.15019,-63.345097
1044969,4,dos-slowhttptest,DoS,Known_Source,8.55527,-3.9776974,80.94566,-63.12732
1044970,4,dos-slowhttptest,DoS,Known_Source,8.540898,-3.972654,80.87433,-63.04863
1044984,4,dos-slowhttptest,DoS,Known_Source,0.9772698,-1.4119996,61.698093,-24.03467
1044985,4,dos-slowhttptest,DoS,Known_Source,0.9759153,-1.4116827,45.221985,-16.951519
1044987,4,dos-slowhttptest,DoS,Known_Source,0.97482264,-1.411076,59.232735,-22.892584
1045002,4,dos-slowhttptest,DoS,Known_Source,0.9791879,-1.4126189,49.200073,-63.06734
1045009,4,dos-slowhttptest,DoS,Known_Source,0.97557133,-1.4114714,49.613136,-17.057701
1045020,4,dos-slowhttptest,DoS,Known_Source,0.97808206,-1.412435,44.220795,-29.852629
1045034,4,dos-slowhttptest,DoS,Known_Source,0.97776794,-1.4122733,56.82107,-31.344109
1045036,4,dos-slowhttptest,DoS,Known_Source,5.3226414,-1.838903,71.55756,-35.2028
1045042,4,dos-slowhttptest,DoS,Known_Source,0.9779848,-1.412405,43.85879,-29.294403
1045046,4,dos-slowhttptest,DoS,Known_Source,0.9753021,-1.4113383,51.57376,-17.376068
1045048,4,dos-slowhttptest,DoS,Known_Source,0.97552687,-1.411507,48.07415,-16.96086
1045062,4,dos-slowhttptest,DoS,Known_Source,0.9791545,-1.4125974,49.13841,-62.83859
1045067,4,dos-slowhttptest,DoS,Known_Source,5.896921,-2.0883346,73.50115,-34.394447
